hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,runtime_seconds
[0.04289109 0.29969006],24.256210307820766,0.523121387283237,0.7398843930635838,0.953757225433526,0.5751445086705202,0.7774566473988439,0.976878612716763,"[-0.40797267  0.52793321  0.0673807   2.05698344 -0.49329577  0.19858965
  1.59847888 -1.12788468  1.46715369  1.16203396  0.0561735  -0.96658075]","[ 0.04727902  1.59303235  0.74997029 -0.44888251  1.50142027  0.40331009
 -0.28549448  1.57727109  0.28134084 -0.14129691  1.48299739  0.41632574]","[-0.05480074  0.73385947  0.06999415  1.96948197 -1.45191187 -0.2573178
  3.07995098 -2.00974751  0.04086695  2.59230863 -0.26754365 -2.53039725]","[ 0.04886053  1.69106431  0.74999733 -0.43945258  1.47842269  0.39066319
 -0.26709645  1.56609798  0.26317908 -0.11661209  1.46003342  0.3255613 ]",91.77473664283752
[0.04440413 0.30951794],26.979645108359897,0.5103244837758112,0.6932153392330384,0.9410029498525073,0.5722713864306784,0.7404129793510325,0.9292035398230089,"[-2.49284419  0.68952585  0.13433863  1.74525711  2.67990952 -1.20739874
  1.20926679 -0.33626371  0.08282772 -3.63110737 -2.71670546 -2.72902528]","[ 0.44186622  1.42394398  0.435439   -0.1551747   1.55015326  0.44889087
 -0.22311353  1.57175791  0.27150063  0.22567793  1.40002162  0.45278824]","[-1.32169089  0.2579585   0.61162081  1.73393331  2.97207571 -1.10289582
  0.37455764 -1.85207301  0.41377165 -4.02005085 -2.94694263 -4.26246917]","[ 0.44882081  1.42012037  0.44559317 -0.14114073  1.63611003  0.43210876
 -0.22934291  1.55136648  0.27860552  0.2220369   1.4         0.40014719]",77.54234623908997
[0.132997   0.10057237],20.434309642766816,0.46567164179104475,0.6388059701492538,0.9194029850746268,0.4298507462686567,0.6268656716417911,0.8835820895522388,"[ 4.18169463 -0.17244049  0.41348161  1.44228814 -0.57624246  0.85055727
 -0.12555873 -1.24712856 -3.21623335 -1.04004238  0.38929349 -0.90434343]","[ 0.25937749  1.51769174  0.38894675  0.4056148   1.69396076  0.61474082
  0.23970525  1.40000013  0.35473619 -0.01691331  1.79996705  0.30353365]","[ 4.38822892 -1.53748721  1.87039715  1.36649874  0.14785037  0.8410844
 -1.16492116 -2.06669902 -4.27318183 -1.87873135 -1.12339844 -0.68881989]","[ 0.27018209  1.5037424   0.41466854  0.41434282  1.7265192   0.62425585
  0.22686365  1.40000015  0.33570034 -0.01736157  1.4646874   0.25002181]",82.81241083145142
[0.00780628 0.3108063 ],25.5558707036321,0.4925373134328358,0.7044776119402985,0.9522388059701492,0.8507462686567164,0.9164179104477612,0.9791044776119403,"[ 0.52404566  0.68313318 -0.14224953 -1.14230471 -0.19255228  0.73297174
 -0.53659044  2.03464289 -0.714768    0.6582656   0.16837796  0.14405845]","[ 0.51940616  1.57480543  0.67457634 -0.50314433  1.56515967  0.46171224
  0.13951281  1.63970241  0.53855161 -0.07481121  1.8         0.74999972]","[ 0.44902414  0.96337989 -0.15423749  0.49957197 -0.13664303 -0.51714117
 -1.21778086  1.38914909 -2.12715324  0.36946122  0.18934404 -0.14118713]","[ 0.52225865  1.58809947  0.67148033 -0.45963485  1.56422317  0.42461051
  0.13378205  1.79999999  0.45075421 -0.0582537   1.79999927  0.61835058]",86.26222372055054
[0.08499127 0.14852581],21.41812206249464,0.45,0.6441176470588236,0.9352941176470588,0.29705882352941176,0.43529411764705883,0.6941176470588235,"[ 8.03160539 -0.40571378  1.12498031  0.91514731 -2.19002938  1.95174849
 -3.72128918 -1.50204269  0.01228924  2.71078711  0.50073449 -1.8565982 ]","[-0.25773966  1.40686183  0.28841414  0.42815286  1.49749934  0.52658698
  0.36110347  1.56978289  0.74999925 -0.20238518  1.7317312   0.27561501]","[ 8.03239484e+00 -8.05566971e-01  3.57447475e+00 -3.11003452e-01
 -3.06230728e+00  8.20672351e-01 -9.64782896e-01 -7.55578492e-01
  3.02117271e-03  2.54421102e+00  1.86425452e+00 -2.51643096e+00]","[-0.26838388  1.40000001  0.2977198   0.38122402  1.47837583  0.45165679
  0.35202912  1.40000592  0.74616315 -0.2041239   1.76172695  0.26252619]",112.97883915901184
[0.13847758 0.10244693],15.75580631566067,0.49101796407185627,0.6676646706586826,0.9311377245508982,0.5568862275449101,0.7275449101796407,0.9491017964071856,"[-0.28533154 -1.38649806  0.57711319 -0.29019441 -1.07832901 -0.29481865
 -0.01553267 -0.07555336  0.58384549  0.31377308 -1.40057371  0.29275565]","[-0.39142254  1.63907505  0.49258766  0.48366566  1.69594894  0.62004327
 -0.02019867  1.76679527  0.63461334  0.30442997  1.57050791  0.68081178]","[-0.94783869 -0.78885615  1.22260965 -2.20088381 -3.89973282 -1.9631167
  0.19302148 -1.01626425  0.11744651 -0.99095594 -3.20209147 -1.25051831]","[-0.40138535  1.64501768  0.50497372  0.39998725  1.63897503  0.51623042
 -0.01473364  1.4         0.46148841  0.20866452  1.54254173  0.44484797]",87.64781308174133
[0.07831917 0.1940898 ],12.257651174151992,0.5146198830409356,0.7105263157894737,0.9649122807017544,0.3216374269005848,0.39473684210526316,0.6578947368421053,"[-1.55185191  0.3419607  -0.09944908  0.05892985 -0.13232083 -0.04078658
  2.78159713  0.34459743 -0.50496472 -0.41153407 -0.06098538  1.15721253]","[-0.43804769  1.59300747  0.63184096  0.26509767  1.75406631  0.69589825
  0.74577588  1.65114525  0.39414209 -0.99795361  1.57387635  0.58053261]","[-1.60604902 -0.22966604 -0.10010135  0.17314061 -0.49896412 -0.12978786
  3.41410793  0.68452206 -0.13558211 -0.85303777 -0.10122224  4.35177397]","[-0.43612626  1.58468759  0.63219718  0.27150432  1.74674173  0.67697133
  0.76010338  1.65344448  0.39917321 -0.99966858  1.57307653  0.59347245]",83.86069655418396
[0.05844479 0.26741143],22.650443718251523,0.5289017341040463,0.6994219653179191,0.9566473988439307,0.32947976878612717,0.4624277456647399,0.7167630057803468,"[  0.34708266  -0.5259014    0.06403239   9.35098409  -3.48290717
   8.42416113   0.72905366   1.14273801  -1.25130114  19.14076881
   1.50315167 -15.48667911]","[ 0.04965765  1.45571411  0.60130967  0.99999995  1.47826182  0.58529492
 -0.30860025  1.50190215  0.5223354  -1.          1.62039419  0.45921362]","[  0.84876806  -3.06288735  -0.69457236  19.17848607  -2.31729127
   8.9031466   -0.34398117   0.94940613   0.19303198  21.57627313
   1.26599088 -17.43664981]","[ 0.04778373  1.4         0.51400359  1.          1.49172793  0.5844977
 -0.37236511  1.51279111  0.66000318 -1.          1.61795158  0.46450499]",96.0946912765503
[0.05470381 0.27098134],22.812417011694038,0.48942598187311176,0.6827794561933535,0.9274924471299094,0.5438066465256798,0.6858006042296072,0.9214501510574018,"[-1.93949155 -0.14113307 -1.42214252  2.69369659 -0.61299188 -0.6059564
 -3.46968393  1.93433537 -1.7183949  -0.32374419  0.25434364 -0.70467845]","[ 0.17420022  1.76872484  0.53605572 -0.2506725   1.70556307  0.27826567
  0.45530797  1.55052535  0.39825887  0.2163028   1.54831147  0.42620046]","[-6.3906034  -3.08799486 -5.35778101  4.14013535 -0.8677562  -2.70391383
 -5.56440395  2.43941543 -3.51096827  0.24112781  0.05409312  0.22094528]","[ 0.14253058  1.70084803  0.42520776 -0.23663575  1.70330027  0.25351902
  0.42147083  1.55350496  0.3643169   0.2452415   1.53949906  0.52050391]",95.6332356929779
[0.08280735 0.16119978],29.164052090850934,0.44868035190615835,0.7008797653958945,0.9589442815249267,0.1906158357771261,0.2375366568914956,0.49560117302052786,"[17.40289576  0.07854269 -1.37651773  1.40908501 -0.10349215 -0.29717478
 -7.36646127 -1.15587219 -0.72633407  0.35500036  0.58889529  0.55612236]","[-0.36891304  1.8         0.31623757 -0.13743848  1.59582071  0.45590046
  0.23551193  1.6205131   0.25831016 -0.36293493  1.58104364  0.56204648]","[18.2996254   0.44524395 -1.37488048  1.19126578 -0.57440147 -0.20209199
 -7.32317063 -1.9191189  -0.51631439 -2.12978332 -0.45706267  0.54788285]","[-0.36839099  1.8         0.31638855 -0.14922846  1.5697316   0.47203515
  0.24005705  1.61471768  0.26122429 -0.48551673  1.51015455  0.74838835]",74.50362372398376
