hyperparameter,loss_score,upper_bounds,lower_bounds,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,cpu_runtime,wall_runtime
[0.42891228 0.36911808],0.15055591892670048,33,33,0.39285714285714285,0.6071428571428571,0.8928571428571429,0.42857142857142855,0.6428571428571429,0.8928571428571429,"[ 1.51301889 -0.18733155  0.30788528  2.12891939  1.07837125 -1.01326553
  1.29613397  0.46110968 -1.12685348 -1.47353629 -1.116931    0.68603488]","[ 0.44067137  1.59195263  0.74326404  0.0056674   1.79995626  0.25002729
 -0.68923906  1.79999993  0.5818656  -0.44132508  1.47583215  0.74999723]","[-0.62682255 -0.56244439 -0.71658392  2.78271604  1.30977021 -1.07430075
  3.61856867  0.46916174 -2.77037463  1.7142067  -4.54018418 -1.01677186]","[ 0.28586613  1.56718626  0.48947672  0.05233754  1.79999998  0.25000094
 -0.51134508  1.79999987  0.43074932 -0.18781083  1.40000002  0.34204935]",3.6808086180000146,3.7993479940050747
[0.34764033 0.48437048],0.19607467760791433,34,34,0.30434782608695654,0.5652173913043478,0.9565217391304348,0.782608695652174,0.8695652173913043,0.9565217391304348,"[-0.21715627 -0.01607535 -0.5637321   0.95428698 -1.34192509  0.1728778
 -3.38784508 -0.02938408 -0.71373787  4.52549812  0.09771439 -2.44994207]","[-0.10009964  1.42160983  0.37947095 -0.57992546  1.40043358  0.74999998
 -0.03205769  1.40000008  0.250001   -0.29110546  1.73652364  0.32095789]","[-0.18008239  0.12712567  0.05931011  1.25919373 -0.85467431  0.26207025
 -1.41581185  0.84932657 -0.82663905  2.5990116  -0.04405281 -1.57943108]","[-0.11465623  1.47355501  0.48536258 -0.48548305  1.40000047  0.7496049
 -0.01173712  1.66894931  0.25000016 -0.24952211  1.72646741  0.32369554]",3.687942152000005,3.688203491998138
[0.56575985 0.5571402 ],0.15045575181722534,35,35,0.5,0.75,0.9285714285714286,0.4642857142857143,0.6785714285714286,1.0,"[-0.24811769 -2.1828243  -0.76009577 -1.96544797 -1.20573443 -1.64892972
  0.09098429 -0.53539027 -1.06523086  2.10016826  0.26747929 -0.40529391]","[ 0.23040155  1.60250713  0.31699981  0.37849764  1.67262237  0.41815367
  0.27774289  1.40000029  0.4562691  -0.08511988  1.77776162  0.25000464]","[-0.47116568 -1.81108179 -1.01319019 -0.83782747 -0.4347318  -0.85217422
  0.09593386 -0.44951115 -0.74483076  1.02499435 -0.10605807 -0.3713346 ]","[ 0.22639737  1.6087696   0.31092494  0.41242078  1.72422392  0.45666711
  0.27745833  1.40000003  0.49459302 -0.07898816  1.66843326  0.28472688]",3.3652716660000124,3.6144074339972576
[0.30542092 1.43733308],0.17728738792260154,36,36,0.47368421052631576,0.631578947368421,0.9473684210526315,0.47368421052631576,0.6842105263157895,0.9473684210526315,"[-5.02887    -0.38423311  0.65113302 -6.09397343  0.86728873 -4.01617012
  1.13337208  0.30785557 -0.35121642 -0.66581709  0.04064345  0.06596582]","[-0.48615206  1.41320519  0.74992277  0.09320662  1.67533207  0.25000066
 -0.40000557  1.45331344  0.25       -0.42073098  1.79999992  0.48292736]","[ 0.04716109  0.01677859  0.03355628 -1.68300623  0.5981811  -1.2225861
  1.92812411  1.19622995 -0.21612902  3.84622546 -1.43918984 -0.59114282]","[-0.28822562  1.52284374  0.4395096   0.18817916  1.60966745  0.2505907
 -0.36833273  1.48911667  0.25000006 -0.11715164  1.6045511   0.25000152]",3.7980286440000555,3.8241312479949556
[0.28433337 1.25801752],0.16777058762256036,37,37,0.7272727272727273,0.9090909090909091,1.0,0.36363636363636365,0.5909090909090909,0.8636363636363636,"[-0.15569729 -0.05498968  0.16944725  0.72049399  0.20741569 -0.41984314
 -0.82752085  0.1901371   0.18099307 -1.26798247  1.15723945 -1.62246685]","[-0.30440384  1.60039307  0.6441372  -0.28821478  1.79999998  0.53614893
 -0.26479382  1.79999102  0.35852267  0.53072845  1.51293765  0.37964995]","[15.56792616  1.99448406 -0.98911819 -0.40289829 -0.89997751 -1.10920885
  1.96101287  0.18905575 -0.28593923 -2.6921061  -0.03365113 -0.99278588]","[-0.13152597  1.68062808  0.25000002 -0.47907134  1.40000048  0.50188779
 -0.16167471  1.76328768  0.25        0.41886148  1.4         0.43228708]",3.721380649000025,3.6423044059920358
[0.48802239 1.22849678],0.15827313902002643,38,38,0.68,0.8,1.0,0.52,0.68,0.88,"[ 0.09366998 -0.13960114  0.02729362  3.47869789  0.64613688  0.32122786
  0.81082742 -1.35053277 -0.49132314  0.37837574 -0.55023856  0.41899362]","[-0.67065497  1.40016415  0.61739248  0.71275947  1.53279863  0.74999955
 -0.27097911  1.49818635  0.4956582  -0.31338829  1.56850965  0.34881075]","[ 0.61022969 -0.52659925 -0.46153234  2.93872556  0.90408492  0.27637378
  1.68904667 -1.01278268 -1.38748119 -1.99927577 -0.38927289  1.01098996]","[-0.61996098  1.42334659  0.57635831  0.69902688  1.58846855  0.7499982
 -0.20543031  1.52581389  0.40880482 -0.52557741  1.51264058  0.74823564]",3.6321041539999896,3.776961740994011
[0.26562144 0.5542759 ],0.14158241206174363,39,39,0.53125,0.75,1.0,0.78125,0.90625,1.0,"[ 0.06241619 -0.30813078  0.19971456 -0.26865478 -0.06185749  0.21724117
 -1.57430041  0.68853594 -0.03637769 -0.04263988  1.12993808 -0.161283  ]","[ 0.09156854  1.51011071  0.54865025 -0.24930645  1.7452259   0.49386444
  0.14386507  1.70845806  0.25000002 -0.41824984  1.59070864  0.48643876]","[ 0.04947891 -0.21448966  0.01523104 -0.69154058  0.09508099  0.29091258
 -0.14367771  0.45391118  0.01717075  0.02285248  1.59032013 -0.23706328]","[ 0.09040356  1.51577825  0.48508562 -0.25440368  1.79999888  0.46782307
  0.1667792   1.70748637  0.26822189 -0.40125753  1.67758857  0.46354261]",3.2962229870000783,3.733080350997625
[0.58987617 0.3347138 ],0.23225267436825558,40,40,0.5,0.5333333333333333,0.9333333333333333,0.5333333333333333,0.7,0.8333333333333334,"[-1.68965442 -0.11457892 -0.95958361  3.80420841 -0.36980411 -1.04053922
  0.09391015  0.30025408 -0.00917556 -1.65200925 -2.54382049 -1.30857919]","[ 0.0114171   1.57350628  0.25       -0.06760029  1.51387135  0.27474785
  0.58715535  1.73837791  0.56337077  0.29738349  1.64787001  0.27351827]","[ 0.49718514  2.3532716  -5.53638297  4.73010821 -1.99965378 -5.1941847
  0.99668936  0.42048195 -0.59451385 -1.06155108 -2.01617374 -1.66053875]","[ 0.02560376  1.79999985  0.25000028 -0.06177856  1.40000009  0.25000007
  0.64184803  1.79999893  0.51911026  0.33467418  1.68744075  0.27502894]",3.5174473399999897,4.180221034999704
[0.45385488 0.61141595],0.16424597048004044,41,41,0.4782608695652174,0.6956521739130435,1.0,0.8260869565217391,1.0,1.0,"[ 0.34495133  0.16777158 -0.0526843   1.20132666 -0.78498206 -0.42338309
 -1.67461234 -1.5162498  -1.67439638  1.60380435  0.25932529 -0.11121342]","[ 0.01270417  1.45256259  0.25       -0.1915052   1.65684051  0.28515824
  0.6766106   1.68461049  0.30308049  0.2642954   1.79999956  0.31744652]","[ 0.39089786 -0.00279315  1.09817533  0.90279753 -0.35998672 -0.17666457
 -1.29773395 -0.90623998 -1.2253048   0.30086219  0.10761565 -0.03725271]","[ 0.01845958  1.40123501  0.74937522 -0.20886213  1.71032814  0.26069328
  0.70116863  1.70583315  0.32475319  0.21250767  1.72951861  0.31733887]",3.8522455780000655,3.7689219510066323
[0.1881229  1.23161373],0.16124323255873077,42,42,0.4583333333333333,0.5833333333333334,0.9583333333333334,0.8333333333333334,0.875,1.0,"[-1.61700708  0.59324439  1.17126406  0.07975054  0.16160495  0.78819111
 -9.55394363 -0.32898171 -1.10403435 -0.20449711 -0.68053788  0.03187587]","[-0.62288469  1.8         0.42914423  0.45502602  1.43929307  0.28587765
  0.16850404  1.74274338  0.25000004 -0.34742124  1.40000015  0.68545591]","[-0.34645781  0.00962075  0.24090556  0.10967438  0.08166523  0.14960487
 -0.70070485 -0.14104098 -0.70717499  0.3577083  -0.330159   -1.1822778 ]","[-0.61841116  1.79996704  0.42222244  0.4866188   1.45056309  0.29425954
  0.17979599  1.72612522  0.28020386 -0.1461972   1.56216996  0.36401528]",4.071634202000041,4.199204923992511
[0.11927516 0.88592413],0.16728078849413094,43,43,0.4090909090909091,0.7272727272727273,0.9090909090909091,0.9090909090909091,0.9545454545454546,1.0,"[-1.32996322  1.34764742 -1.13638447  0.59318109 -0.25515826  0.57680027
 -1.30344069  3.20620565 -1.0684358   2.69012927  0.20208873  0.98986416]","[0.08693858 1.66969437 0.40057033 0.75698175 1.58450312 0.63315692
 0.34532618 1.67560745 0.40872214 0.99999986 1.57508527 0.35415777]","[-0.87477692  0.48917327 -1.31923833 -0.05674124  0.17475245  0.95795254
 -0.83205941  0.99535507 -0.79634949 -0.06956055 -0.04180725  0.0757958 ]","[0.05776383 1.70133538 0.25014695 0.5359568  1.67611255 0.74963313
 0.25019432 1.69930847 0.26367546 0.79019003 1.55860508 0.36123031]",3.5140115710000828,3.4361783119966276
[0.41538381 0.6152286 ],0.1676276367324601,44,44,0.5,0.6785714285714286,0.8928571428571429,0.39285714285714285,0.6428571428571429,0.9285714285714286,"[-3.61359065  0.87573543 -3.85328002  0.66512138  1.09739545  0.13013634
 -2.11857924  0.23819205 -1.10816835 -1.08198173  1.98679093 -5.7869688 ]","[0.12352493 1.58054936 0.29362979 0.29446013 1.59296468 0.39323715
 0.05715993 1.79999687 0.25000193 0.21965171 1.61314424 0.25000006]","[-4.83338058  0.46171098 -3.20804962  0.33410721  0.63004618  0.2030998
 -2.49252221  0.17738836 -0.93990809 -0.86789881  1.91230385 -0.60890092]","[0.11216114 1.56439821 0.25515563 0.31296028 1.60046529 0.45368202
 0.04456979 1.79999983 0.25000014 0.20072159 1.62801183 0.25322017]",3.667057663000037,3.6895398650085554
[0.077043   0.68437822],0.16124842061771627,45,45,0.5,0.625,1.0,1.0,1.0,1.0,"[ 0.19285481  0.39795693 -0.59297379  1.18999558 -0.02107938 -0.17428831
 -0.47680818  0.79308896  0.12506719  0.371411    0.56559054  0.08126217]","[-0.14828874  1.78024236  0.50440764 -0.08767273  1.55497857  0.25000001
 -0.68095827  1.74565262  0.30155159  0.70061271  1.48374879  0.35460785]","[-0.21099961 -0.39850909  0.02442149 -0.04827133  0.59517933  0.00318434
  0.39645543  0.00317559 -0.16960202 -0.0685733   0.28724994  0.42407156]","[-0.25265796  1.49051908  0.73877698 -0.16839909  1.68510849  0.31780073
 -0.49480605  1.72193872  0.25000441  0.5262153   1.50710493  0.46867361]",3.5336775920000036,3.590740001993254
[0.19536456 1.2190981 ],0.16434552024648547,46,46,0.43478260869565216,0.6521739130434783,0.9565217391304348,0.8260869565217391,0.9565217391304348,1.0,"[-1.01893145 -0.83750644  0.98443261  1.33946666  0.27759035  0.16005669
  0.0900085  -1.15214248 -0.01559117  0.66477163  0.65450028 -0.91987098]","[-0.56287303  1.53044647  0.55542656  0.57419613  1.54630686  0.74888051
 -0.6355345   1.49626878  0.4339425  -0.41554117  1.58610184  0.36158893]","[-0.30819422 -0.5221817   0.75008426  0.8198798   1.47365668  0.26262007
  0.14624955 -0.3219717  -0.04108051  0.25570566 -0.13236107 -0.16165361]","[-0.65917967  1.4158766   0.67497369  0.65664159  1.76791786  0.74989443
 -0.58551535  1.44703444  0.42232134 -0.34694685  1.50846549  0.37435907]",4.103957250000008,4.074391063011717
[0.70453881 0.96589323],0.18768184485003506,47,47,0.29411764705882354,0.5294117647058824,0.8823529411764706,0.5294117647058824,0.7647058823529411,0.9411764705882353,"[-4.20306029 -0.77977148  0.60907319  5.81699577  1.97651482 -7.07799749
 -0.20237198  0.67413522  0.0577531   0.88459506 -0.53487671 -0.09854735]","[-0.34492122  1.61563779  0.75       -0.08423619  1.74716995  0.25
 -0.61878139  1.6864547   0.55828512  0.75707187  1.40000007  0.58961927]","[-3.83958430e+00 -4.56669042e-02  5.60966304e-01  2.58178071e-01
  6.03274973e-01 -3.37176430e-03 -3.52787290e-01  3.88489928e-01
  1.96803726e-01  2.41116639e+00 -6.20831390e-01  2.48492818e-01]","[-0.34728002  1.71470711  0.74999994 -0.1834818   1.8         0.53145797
 -0.67639238  1.72639406  0.61979802  0.74880706  1.4         0.74999712]",3.733538314000043,3.6506552920036484
[0.44708571 0.41087973],0.15055713643894086,48,48,0.39285714285714285,0.6071428571428571,0.9642857142857143,0.6428571428571429,0.9642857142857143,1.0,"[-0.28664407 -0.97836997 -0.26738006  0.54244948  0.65697288 -0.54998518
 -4.57641537  1.63607375 -5.04777514 -1.18730079 -0.72363118  0.94163055]","[ 0.50450788  1.5709437   0.60684034 -0.2864561   1.68219156  0.47803712
  0.25199973  1.50765564  0.26763768 -0.19243184  1.40002389  0.74816364]","[-0.63280616 -0.64811298 -0.74090227  1.54891665  0.04095199 -0.78229684
 -6.36185161  2.11971759 -1.13936217  0.59498598 -0.69897136 -0.05772044]","[ 0.45592049  1.59538471  0.55218642 -0.20971387  1.60295537  0.38146206
  0.23163071  1.52336783  0.25277933 -0.05242211  1.45643474  0.25038022]",3.76360578099991,3.669991786009632
[0.12002299 1.06901349],0.1504617028416371,49,49,0.5,0.6428571428571429,0.8928571428571429,1.0,1.0,1.0,"[ 0.26382154  1.0864876  -0.19570295  3.55181184 -1.099588   -4.58048958
 -0.3368616   0.60581199  0.93445104  0.81834495 -1.00245857 -3.23561248]","[ 0.8990694   1.41179616  0.43045045 -0.24891815  1.61650669  0.34703904
 -0.5311411   1.7206998   0.7250365  -0.16857087  1.69747624  0.29188517]","[-0.11203014  0.03507417 -0.00399651  0.12093143 -0.78461117  0.26790533
  0.24128444  0.13843289 -0.30416835  0.74625369 -0.57186772 -0.87772852]","[ 0.85826558  1.41438205  0.43385863 -0.33993042  1.40014316  0.7499869
 -0.29450484  1.56537419  0.27521882 -0.08130138  1.65633907  0.25000004]",4.043139019000023,3.8892603410058655
[0.02920246 1.1135555 ],0.16546258735157354,50,50,0.5,0.7307692307692307,1.0,0.9615384615384616,1.0,1.0,"[ 0.44067167  0.23436421 -0.14068506  2.3184917   0.26529129 -2.93055897
  0.56963944  0.55602421  0.23996456  0.25207301  0.34246448  0.55230037]","[-0.31359111  1.6202991   0.25430791 -0.15589945  1.6828848   0.34818988
 -0.15698441  1.77770826  0.74998169  0.36323189  1.79999997  0.5675094 ]","[ 0.1378009  -0.60434897  0.16761833 -0.01178968 -0.946723   -0.6692617
  0.28060853 -0.49889169 -0.1438104  -0.85221429 -0.29169015 -0.34827802]","[-0.25379832  1.40047142  0.32907322 -0.29093634  1.40037461  0.51598523
  0.15602834  1.44991337  0.62999781 -0.12092387  1.59671585  0.25002016]",3.8078513099999327,3.872769950001384
[0.78995596 0.25727498],0.23510030623317682,51,51,0.41379310344827586,0.6551724137931034,0.9655172413793104,0.4827586206896552,0.6896551724137931,0.9655172413793104,"[-1.03808701 -1.35880184  0.55212426  0.03381393  0.29897229  0.03084727
  0.49320657  0.43570895 -0.01000226 -0.54302863 -0.40043463 -0.04859214]","[-0.18930251  1.62805919  0.26131114  0.18162336  1.79999431  0.68709937
 -0.05050369  1.73646407  0.25000119  0.18339444  1.74320292  0.25000348]","[-0.42375773 -1.3410887   1.10057558 -0.78706199 -1.16497731 -0.94274733
  0.56162358  0.42075441  1.00383875  0.49941617 -1.23532463 -0.04373993]","[-0.18541043  1.61572317  0.28595494  0.14468477  1.5926249   0.25012007
 -0.01097606  1.78918456  0.70893798  0.23403309  1.66513908  0.26228838]",3.7812401500000306,3.7829769079980906
[0.16988763 0.74338211],0.14652257034165414,52,52,0.5,0.7,0.9666666666666667,1.0,1.0,1.0,"[ 1.18394852  0.67887409 -0.80906276  0.22858403 -1.44135681  0.17351742
  0.40666925  0.00950872 -0.64015977  1.25002965  0.31842823  0.97853149]","[ 0.01119999  1.79999934  0.3668559   0.03116932  1.40625022  0.33473438
 -0.41996375  1.79979832  0.28192787  0.46639482  1.79999997  0.43451093]","[ 7.87686529e-02  7.22190564e-01 -4.06991839e-01 -1.77473913e-01
  1.17048151e-01  9.82301147e-01  7.80727172e-04  6.92468609e-03
 -2.04988696e-02 -5.38928016e-02  1.84112133e-01  8.01681087e-02]","[-0.00394171  1.78988494  0.55251224  0.00415647  1.78482442  0.71358287
 -0.44064119  1.79852497  0.30259601  0.33669065  1.79999417  0.33690237]",3.9225400979998994,3.83183517800353
[0.15741566 1.60943494],0.16431475368175813,53,53,0.6956521739130435,0.8260869565217391,0.9565217391304348,0.782608695652174,0.8695652173913043,1.0,"[ 3.02342246 -0.85906058  0.27281937 -0.52934361  1.00671438  0.54458584
  0.25840012  0.01287705 -0.3943808  -0.89591606  0.24901157 -1.05745916]","[ 0.5436297   1.45392348  0.74999836 -0.99999705  1.74395433  0.63145821
 -0.87789489  1.53148925  0.47749329  0.05099884  1.79998856  0.30425163]","[-0.02551646 -0.27251948  0.04673192 -0.17044853 -0.67834119  0.33830574
 -0.14740112  0.68747419  0.77570513  0.14979517  0.32151598 -1.0338517 ]","[ 0.48520122  1.4213644   0.67521745 -0.92746201  1.46619993  0.74995485
 -0.9975614   1.62022972  0.60714262  0.11964586  1.79987809  0.25048622]",3.7593015190000187,3.6832638399937423
[0.11146333 0.93064627],0.14626753945826296,54,54,0.5333333333333333,0.6666666666666666,0.9333333333333333,0.8666666666666667,0.9666666666666667,1.0,"[-8.74629680e-01 -7.21716536e-01 -1.20366934e+00 -2.05327177e+00
  4.59236271e-01  7.13278761e-02 -7.09162959e-01  6.18584798e-01
  3.14903976e-02 -3.10168694e-01  2.41036319e-01 -4.92321607e-05]","[ 0.55932941  1.40218866  0.53360217 -0.87042137  1.51134651  0.74804227
 -0.31503636  1.79996257  0.40542428 -0.75425913  1.73491273  0.55425089]","[ 0.00219403 -0.18571363 -0.15789229  0.86038899  0.65935259  0.06163541
 -0.10855269 -0.65577594  0.65033284  0.65417104  0.44559761 -0.23720112]","[ 0.61039694  1.40010836  0.57833049 -0.63335652  1.63346043  0.74996065
 -0.4103644   1.40000111  0.71517419 -0.44710988  1.79999996  0.46303423]",3.0097784149998006,3.8548977859900333
[0.27715698 1.18038062],0.1643861181053301,55,55,0.5217391304347826,0.782608695652174,0.9565217391304348,0.782608695652174,0.9130434782608695,1.0,"[-0.40496714 -0.1981032  -1.26488344 -3.13630293 -0.40548599 -2.75721921
 -0.26027598  0.72607633 -0.05315491 -3.07363357 -0.15862046  0.66577827]","[ 0.36096238  1.47208336  0.31255805  0.20080718  1.4         0.36207717
 -0.108853    1.79999925  0.35897172 -0.59725083  1.4         0.74976504]","[-0.82227208  0.53200013 -1.04482979 -1.6870222  -1.29306714 -1.24983804
 -0.38428633  1.24652169  1.28541923 -1.61770879  0.30356971  0.68512609]","[ 0.33994224  1.48965956  0.30232913  0.22710324  1.40000001  0.32013701
 -0.20751989  1.79999982  0.73308157 -0.47266872  1.53178549  0.7499981 ]",3.8735880469998847,3.7467702360008843
[0.1926548  1.23920206],0.17047630714915868,56,56,0.5238095238095238,0.6666666666666666,0.9523809523809523,0.6666666666666666,0.8571428571428571,0.9047619047619048,"[-0.21687226  1.03808815 -0.18395402  0.95330647  0.02646716 -2.50138185
  0.18697746 -0.31229427 -0.68146638  0.01422246  0.62317816 -0.13759661]","[ 0.08308722  1.51345382  0.39992537 -0.92091638  1.79999644  0.60145352
 -0.5417001   1.68502619  0.30808455  0.81379172  1.79816144  0.60736645]","[-1.71826115  0.01144953 -0.39742226  2.1197516  -2.08766094 -4.12493317
 -0.22070007  0.20531787 -0.23735117 -0.54789373  0.46401244  0.34212044]","[ 0.06023007  1.41488061  0.25000164 -0.58508713  1.58474977  0.33581447
 -0.61711967  1.76342638  0.30728913  0.61651472  1.76432047  0.74974125]",3.8249263119998886,3.684630133997416
[0.02600518 1.62818756],0.3604813286797042,57,57,0.47368421052631576,0.631578947368421,1.0,0.8947368421052632,0.8947368421052632,0.9473684210526315,"[ 2.43811763  0.29975591  0.20120185  0.11805116 -0.06066419  0.38337803
 -0.30670044  0.9220199  -0.25353249  0.70008999  1.07068257  0.47485806]","[ 0.53739979  1.44235161  0.74999942  0.0125115   1.40000046  0.74850994
  0.14568214  1.8         0.45001479 -0.24353246  1.75367863  0.75      ]","[-1.18779072  1.17082543 -0.82639457  0.08107678  0.85445061  0.2433163
 -0.89533327  0.00933777  0.47822551  0.61497927 -0.32874637  0.39548864]","[ 0.19827577  1.79493088  0.42077345  0.03905172  1.7170888   0.62150852
 -0.1654226   1.43628523  0.74933435  0.17975182  1.40384407  0.69397582]",3.822548414000039,3.6921515750000253
[0.31219752 0.75223938],0.158287011381033,58,58,0.48,0.72,0.92,0.76,0.92,1.0,"[-0.23877466  0.29749239  0.83243951 -0.25181555 -0.0611348  -0.03363083
 -0.18827724 -0.35532616  0.06192634 -0.00309229  0.28899506 -0.19647423]","[-0.27494127  1.72277006  0.4654186  -0.23631652  1.67561276  0.25
 -0.34419932  1.40000001  0.74999744  0.07886001  1.79996216  0.52148577]","[ 0.08861394 -0.58296807  0.3813806  -0.21982753  0.18666645  0.03637761
  0.14139579 -0.28220294  0.05632425 -0.01456414 -0.28576448 -0.23111835]","[-0.26032742  1.67583468  0.44001292 -0.24883589  1.69198538  0.26214128
 -0.32253203  1.40000167  0.7499694   0.07490367  1.65631768  0.50077389]",3.4341062549999606,3.687506957008736
[0.65975761 1.52826205],0.29364246029062313,59,59,0.5789473684210527,0.6842105263157895,0.9473684210526315,0.47368421052631576,0.631578947368421,0.9473684210526315,"[-0.02903091  1.37827911 -0.07091204 -0.6730674   0.31581922 -1.07792511
  0.17528734 -0.98324294  0.18589951 -0.13474825  0.50167812 -1.26578434]","[-0.75466612  1.64749694  0.6956837   0.38835938  1.51930135  0.26675641
  0.99999649  1.50075984  0.65752329 -0.07408442  1.8         0.25000021]","[ 0.0923951   0.17630338 -0.47193508  0.47410643  0.52162812  0.34005513
  0.21164928  0.14612391  0.93383711  0.49500539 -1.21908234 -0.22161916]","[-0.73904655  1.57774513  0.66969025  0.43736521  1.52694773  0.31369057
  0.99987036  1.6095954   0.68573614 -0.05254304  1.40038016  0.28936978]",3.872129743000187,3.676231898003607
[0.64630535 0.48964211],0.16780464497065284,60,60,0.4090909090909091,0.5454545454545454,0.9090909090909091,0.5909090909090909,0.8636363636363636,1.0,"[ 0.26715973  0.00952487 -0.45350234 -3.22348296 -1.83537193 -1.14557382
  4.2587312   1.63969903 -4.5257527  -1.71853587 -0.27334783 -3.00817371]","[-0.39161514  1.7991731   0.51454312  0.07891337  1.56420558  0.26116751
 -0.39468921  1.72801236  0.35777961  0.09348168  1.40230325  0.25      ]","[ 0.82826468 -0.04117466 -0.96459209 -3.43866065 -1.30440168 -0.9790218
  1.96836429  0.79802702 -2.16945113 -1.59937014 -0.26683853 -0.57718008]","[-0.3476102   1.78398034  0.45437945  0.07345825  1.58763962  0.25000035
 -0.3887988   1.72261027  0.38014099  0.08445966  1.4         0.25000491]",3.735793066000042,3.65745848500228
[0.24907842 0.93915595],0.16122974579695307,61,61,0.25,0.5416666666666666,0.9583333333333334,0.7916666666666666,0.9583333333333334,1.0,"[ 2.07852246  1.0486898  -2.056741    1.17076511 -2.25764566 -2.16635647
  1.62903705  0.07130404 -1.75236806  0.39921503  0.92592719 -0.44342772]","[-0.26695455  1.64958598  0.27555523 -0.16064948  1.61963497  0.34831759
 -0.17326909  1.64164416  0.28992352  0.10050998  1.7999687   0.34046469]","[ 1.33856648  0.05389485 -1.44658052  0.29610833 -0.77090242 -0.46702768
  1.25733543 -0.05149984 -0.37105252 -0.10399698  1.09477869 -0.84320115]","[-0.25440369  1.63643142  0.26125747 -0.17311232  1.66654605  0.36834344
 -0.13935301  1.62920789  0.26270132  0.06476972  1.74369687  0.25660221]",3.7569691109999894,3.741501045995392
[0.67996565 0.59666811],0.16047239772626287,62,62,0.4444444444444444,0.7037037037037037,0.9629629629629629,0.48148148148148145,0.7037037037037037,1.0,"[ 1.06669879 -0.42328768  0.10646197 -1.54077403 -0.54951566  0.72159479
  0.39162719 -1.44569161 -0.5107289  -0.35514782 -2.24267846 -5.92642847]","[ 0.14777183  1.40000056  0.74999725 -0.10734483  1.40000014  0.7499942
  0.62255253  1.70571127  0.36728822 -0.06554349  1.49931405  0.25      ]","[ 4.92796992e-01 -6.77587609e-01  9.38498438e-02 -1.48996914e+00
  4.53079157e-01  7.21048107e-01  3.76026283e-01 -5.93190235e-01
 -3.35392679e-01 -1.18451185e-03 -2.58611735e+00 -7.32934026e+00]","[ 0.13504112  1.40016515  0.74999996 -0.09678546  1.79997213  0.74999959
  0.62161591  1.73057606  0.37462372 -0.054397    1.46007285  0.25      ]",3.975343374999966,4.0239654460019665
[0.25377166 0.46837285],0.1553011451344859,63,63,0.38461538461538464,0.5769230769230769,0.9615384615384616,0.7692307692307693,0.9615384615384616,1.0,"[-2.10906744  2.39131988 -2.06439984  0.84611046  0.43963612 -1.10314052
  1.68459435 -0.34398348 -1.64154746  0.34307853 -0.34863363 -0.43547768]","[ 0.5272905   1.4975154   0.44936097 -0.48242353  1.55597971  0.471282
 -0.16419859  1.40000063  0.29741656 -0.33742517  1.72200495  0.40935956]","[-0.72593241  0.78284089 -0.74078351  0.01435739 -0.31721176 -0.11055756
  1.33028754 -0.2856006  -0.47373121 -0.75909865 -0.50357885  0.66324345]","[ 0.54294985  1.49414691  0.47062732 -0.58867842  1.40329968  0.58121776
 -0.15227679  1.40456206  0.27170474 -0.56855293  1.64657088  0.73985942]",3.810802357000057,4.048362489993451
[0.11594165 0.83092662],0.15942741175476685,64,64,0.5,0.6538461538461539,0.9615384615384616,0.7307692307692307,0.8461538461538461,1.0,"[-0.97416825 -0.54807248 -0.82866779 -0.16163578  0.05871031 -0.02186643
  0.38183039  0.28909019 -1.60833353 -0.11354767 -0.36664029 -0.15612996]","[ 0.50045902  1.57251674  0.44228929  0.4947942   1.79999759  0.51533135
 -0.1515666   1.79999999  0.36320964  0.34606101  1.53801881  0.52199426]","[-1.14033852  0.76379079 -1.09040597 -7.6625752  -0.03654276 -0.53643874
  0.56879257 -1.26024468 -0.72756198 -0.40518839  0.41620352 -0.16804406]","[ 0.41927278  1.64291646  0.36147236  0.18993131  1.76652077  0.25020026
 -0.13409776  1.51167408  0.25000002  0.15575763  1.79999947  0.51435349]",3.827698158999965,3.7725695580011234
[0.56983803 1.63993645],0.23956227084158346,65,65,0.47619047619047616,0.8571428571428571,0.9523809523809523,0.5238095238095238,0.6666666666666666,0.8571428571428571,"[-1.9709606  -1.01032796 -2.09724784  1.5825298   0.396596   -3.51171374
  0.074835   -0.93873002 -0.35895772 -1.43941862 -0.236967   -0.51240025]","[ 0.14129744  1.50954364  0.38554318 -0.21003833  1.61264282  0.28923668
  0.32169986  1.46919808  0.25000111  0.03133999  1.40000128  0.26288832]","[-3.82576146  0.32407719 -3.14662813  6.75670197  0.78724872 -0.77504622
  0.37032855 -0.36996641  0.86334109 -1.54181135 -0.31486607 -0.68341045]","[ 0.117805    1.64268284  0.33302356 -0.17762237  1.62748304  0.25005549
  0.35229327  1.48201622  0.34844927  0.02474788  1.40599103  0.29440721]",3.77225797899996,3.6829340219992446
