hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,runtime_seconds
[0.0065     0.68551517],21.188121690253652,0.38,0.6,0.94,0.96,0.98,1.0,"[  1.06472923  -0.39017257  -1.06965119  -0.22632375   0.29223373
  -0.6187939   -0.0605731    0.57690592   0.25612888  -2.82078518
  -2.26528405 -11.2731237 ]","[-0.26396652  1.67679948  0.49543514  0.24899919  1.51120226  0.48378018
 -0.38153751  1.79999988  0.57303336  0.08838077  1.60030572  0.25      ]","[ 3.45051646 -1.04472583 -0.82262014 -0.62172525 -0.39295357 -0.37663491
  2.83567803  0.52848864 -0.59105824 -0.73216826 -1.6608457  -1.03385037]","[-0.06790804  1.40007341  0.29590616  0.03836323  1.40002357  0.43058237
  0.05787078  1.79945606  0.25460827 -0.09871013  1.40000611  0.25002336]",8.969917058944702
[1.27972294 0.1689609 ],31.310383408824013,0.4375,0.6666666666666666,0.9166666666666666,0.4791666666666667,0.5833333333333334,0.7916666666666666,"[-7.31672217 -0.22798143  0.30034679  0.36483107  0.89256597 -0.80559106
 -0.07304522 -0.7014068  -1.32612358  0.64670073  0.81619457 -0.23988425]","[-0.2651264   1.4         0.74996306  0.60194942  1.56867692  0.59759967
 -0.45545183  1.63289102  0.5206215   0.02004163  1.8         0.2500051 ]","[-1.1086322  -0.16939035  0.09883395 -0.79213093  1.29260503 -1.90957927
 -0.42086305 -1.285206   -1.05444429 -2.01520947 -0.43323434 -0.36956356]","[-0.25027849  1.44358135  0.6441045   0.45847882  1.59821117  0.49701977
 -0.52037679  1.57741837  0.54590834 -0.05284233  1.40027493  0.25000033]",8.636725425720215
[1.00450208 0.1875188 ],30.129245554092233,0.32075471698113206,0.5094339622641509,0.9245283018867925,0.32075471698113206,0.4339622641509434,0.7735849056603774,"[ 0.89239433 -0.46258494 -2.56370959  1.19020355  0.76155081 -0.28813899
  2.23736003 -0.00605101  1.13470721  0.90149812  4.29167051 -0.28911525]","[-0.22103139  1.57180537  0.40706307  0.3973625   1.51171951  0.25205989
  0.38483297  1.40000111  0.51137611  0.17092495  1.79999982  0.4392878 ]","[-1.02734898 -0.59858899  0.39872978  0.57528668  3.5229735  -0.01527165
  0.15572844  2.97521372 -2.09552004  0.03866268  5.67086265 -2.28740843]","[-0.34125506  1.53813546  0.66188804  0.38549412  1.54926545  0.25004976
  0.23480896  1.51095906  0.28421715  0.12939499  1.79999998  0.30107133]",9.659134864807129
[1.01838316 0.15235673],25.34923264493503,0.49056603773584906,0.6415094339622641,1.0,0.07547169811320754,0.16981132075471697,0.33962264150943394,"[-19.09371672  -1.50334471  -0.1812957   -2.13085518   0.49777564
  -1.23468711   0.56292024  -0.10426827   0.35592263  -2.37834906
   1.57297439  -1.54216547]","[ 0.29514173  1.7392154   0.2500021   0.04534681  1.79999984  0.27754158
 -0.5633364   1.56737697  0.48443264  0.26208486  1.59719987  0.44195016]","[-7.31293103 -0.48793172  1.38712658 -2.59968328  0.35427825 -1.40042663
 -1.15767106 -0.61002888  0.65363696 -0.61923442 -0.02613022  0.13802695]","[ 0.31325581  1.74509119  0.27944226  0.03859642  1.79991061  0.2500001
 -0.83958503  1.40000009  0.70009008  0.43277726  1.44103497  0.74999969]",9.408605813980103
[0.16906    0.41109513],22.42394206812855,0.41509433962264153,0.7169811320754716,0.9245283018867925,0.33962264150943394,0.49056603773584906,0.8679245283018868,"[ 1.59098839 -1.16435861 -1.1760122  -0.35332754 -1.02328131  0.58477601
 -1.47296274 -0.27400616 -0.81061797  0.33992775 -1.67484218  0.11161113]","[-0.16099932  1.72061844  0.32158484 -0.31956443  1.40058642  0.70399739
  0.31665879  1.6055414   0.26253683 -0.41874123  1.46906976  0.31471863]","[ 1.94575261 -3.18039769 -0.91343875  4.51334526 -1.57455573 -0.57140146
  0.2734805   0.73253885  0.81338756  1.26379748 -1.80997482 -1.01446003]","[-0.14698266  1.62357057  0.31401065 -0.10245585  1.48735387  0.25026749
  0.39001065  1.69924215  0.40272995 -0.37187464  1.43980911  0.26762167]",9.645386934280396
[1.49992442 0.18804955],18.122126807685824,0.52,0.78,1.0,0.5,0.7,0.96,"[-0.70782135  1.21500618 -0.59836597 -4.91347905 -2.39199903 -4.89177849
  0.99466329 -0.32158449 -0.11248558 -3.85904422  1.36386528 -3.44580937]","[ 0.1261038   1.72624761  0.40818404  0.12271248  1.62065719  0.27893635
 -0.21046706  1.70940157  0.299179    0.37068014  1.46256187  0.27064519]","[-0.63976667  0.99806194 -0.44630397 -0.53930319 -0.67925909 -0.60144611
 -1.22082051  0.29263607  1.67869613 -0.26864355 -0.24651495  0.23693975]","[ 0.12353559  1.72915311  0.41786126  0.18320585  1.6394572   0.44900197
 -0.29007152  1.79999998  0.41185068  0.50643705  1.40000002  0.40036974]",8.606824159622192
[0.21945797 0.49701742],14.242906150936788,0.5490196078431373,0.7058823529411765,0.9215686274509803,0.2549019607843137,0.4117647058823529,0.6078431372549019,"[-1.44290218e+01  1.98690230e-01  2.44634299e-02 -3.81755054e+00
  4.49185544e-01 -5.70203458e-01 -7.08163605e+00  1.03005113e+00
 -5.80971876e+00  4.07443397e+00 -7.34221296e-03 -2.23241186e+00]","[ 0.43739497  1.66994146  0.74999615  0.52654016  1.61132059  0.48093723
  0.09025714  1.69871544  0.2500001  -0.5139827   1.48154019  0.43861179]","[-10.93658721   0.39623186   0.02191593   1.33758502   0.61810244
   0.49302149  -1.82191453  -0.08372394  -0.72383033   5.78371512
   0.2912157   -4.20288764]","[ 0.43476452  1.69823713  0.74999488  0.8293402   1.66877432  0.74999358
  0.10653993  1.62913238  0.31713851 -0.43756211  1.50014228  0.3643517 ]",9.115506887435913
[0.50018292 0.41743298],24.526212771445984,0.56,0.7,0.96,0.38,0.56,0.94,"[-0.71289279  0.58193611  0.92371525 -1.12215059 -2.03367775 -1.10690824
 -3.40702803  2.06670344 -3.28676574  0.78382656  1.28089932 -0.17774363]","[ 0.31834951  1.8         0.36692301  0.15064913  1.6153513   0.29118322
  0.13682242  1.57009662  0.32782677 -0.37262986  1.54507663  0.28254679]","[-0.08092604  0.71622269  1.70769201 -0.60502096 -1.5684004  -0.58546294
 -4.01491839  1.97711824 -3.73065987  2.21436685  2.07712756 -0.76717796]","[ 0.32590416  1.79999999  0.37745747  0.16165601  1.63121325  0.32678327
  0.13206297  1.55254025  0.33392539 -0.3478391   1.54787553  0.25281139]",8.66125774383545
[1.32       0.13884558],32.702741432475285,0.4117647058823529,0.6078431372549019,0.9411764705882353,0.1568627450980392,0.1568627450980392,0.35294117647058826,"[-4.54336269 -0.06314037  1.39465944 -0.08008474 -0.21106713 -0.20974614
  2.4137099  -1.56502113 -0.17290562  0.05468438  0.51188127 -0.54853808]","[-0.83343205  1.40000001  0.68008474 -0.17132422  1.40000011  0.54437389
  0.83260211  1.5711646   0.48788429 -0.15924483  1.53732462  0.39591164]","[-5.22080407 -0.00585235  1.36708894  3.50334936  2.1961438  -0.81886656
  0.2968815  -0.269666    4.35085831  1.62324791  1.93706335 -0.80305174]","[-0.83546725  1.40000007  0.67607948 -0.08954485  1.66438137  0.25
  0.99990772  1.60513267  0.61227119 -0.11261814  1.63989313  0.25653162]",9.257426261901855
[0.7420268  0.21363046],16.004765327612787,0.4117647058823529,0.5882352941176471,0.9607843137254902,0.21568627450980393,0.3137254901960784,0.6862745098039216,"[-3.37340365  0.94125056  0.5991072  -2.44444251  0.09885445  0.89679874
  0.1204386   1.59169097 -4.15274339  3.19887024 -0.7212898   0.9971989 ]","[-0.3275707   1.77745208  0.46343379 -0.15036612  1.79999923  0.74992379
 -0.40042458  1.79999998  0.43090963  0.50454445  1.40000011  0.47929202]","[-5.37145325  0.16217734  0.73361015 -0.39550889  0.09874625  0.21491598
  1.0753444   1.06334223 -6.37342806  2.38376548 -0.19017277  0.88880821]","[-0.33547544  1.8         0.46053993 -0.10317518  1.8         0.43655651
 -0.36626594  1.7999999   0.36387916  0.49100124  1.4         0.50262538]",9.15344524383545
[0.0869492  1.58215233],33.51274136375154,0.6078431372549019,0.803921568627451,0.9803921568627451,0.9803921568627451,0.9803921568627451,1.0,"[ 0.2846419   0.12936331 -0.01804866  0.79406685 -0.14738667  0.45709787
  1.66570477 -0.8312066  -1.02474815  0.09271322 -0.8906627  -0.84097371]","[-0.26548231  1.79999995  0.7302681  -0.72429131  1.46190862  0.54097002
 -0.1313135   1.63838429  0.30652059  0.10421294  1.44371334  0.35728519]","[ 0.38004608  0.05019638  0.03680368  0.39154408 -0.10492507 -0.0952432
  1.28279571 -0.6612341  -0.26275452 -0.06029696  0.17142634 -0.41196449]","[-0.26011139  1.79995391  0.74977204 -0.66170538  1.44601115  0.46991078
 -0.09703776  1.59353617  0.2500036   0.07603092  1.79962882  0.46325097]",9.117027282714844
[0.96429088 0.19675624],20.94064809814681,0.45098039215686275,0.7058823529411765,0.9215686274509803,0.17647058823529413,0.27450980392156865,0.7058823529411765,"[ 0.27375314  1.0143586  -1.55025126  2.23323629 -1.00325639  0.25189312
  0.21709591  0.2552923  -0.27353572 -0.06756422  0.55332041 -1.66592366]","[-0.58500194  1.57232269  0.57906113  0.20965294  1.40006375  0.74999915
 -0.06635009  1.79996194  0.47502444  0.10235599  1.54159349  0.25000001]","[ 0.36452503  1.15259626 -1.75580083  0.16771386 -0.88695514  0.4109459
  0.00690991  0.23001468 -0.07465634  0.14787776  1.3640421  -2.20329158]","[-0.57942664  1.57680315  0.57109504  0.20588065  1.4         0.74148406
 -0.07879444  1.8         0.54070376  0.10629231  1.60488906  0.25      ]",9.120984077453613
[1.26       0.21131561],27.65884393773618,0.49056603773584906,0.660377358490566,1.0,0.4339622641509434,0.5471698113207547,0.9433962264150944,"[-1.43281774 -1.6408493   0.07607239  1.98743603  0.25664287  0.26707545
 -0.89877322  1.9758773  -1.2154045   1.46056674 -1.24736934 -1.76376677]","[-0.79695734  1.49144657  0.7489091   0.26774517  1.74327934  0.74999995
  0.61349417  1.60486358  0.54391824 -0.60739478  1.69902572  0.40712261]","[-0.0689665  -2.5255168  -0.15288297  1.29939595  0.47494631  0.51604413
  2.81950304  1.49552428  0.1302391   1.75008219 -1.8198843  -2.00664436]","[-0.74890075  1.46077207  0.70637438  0.27180514  1.79999993  0.74848695
  0.82354479  1.64895549  0.74999999 -0.60775034  1.68994008  0.41606177]",9.66140604019165
[0.08579789 0.80961372],40.79564349332479,0.6,0.76,0.94,0.86,0.96,1.0,"[-0.69164428 -0.35095986 -2.46045519 -3.23695217 -0.10170906  0.02190469
 -5.1739991   0.02662406  0.00730963  0.39312303  0.70465078 -0.45141786]","[-0.15061378  1.43936642  0.34375915 -0.41460933  1.66418826  0.74999986
 -0.84755606  1.70910977  0.75       -0.01044623  1.8         0.25387895]","[-0.19898592 -0.03067437 -0.46875585  3.70227929 -1.68472826 -0.99552829
 -0.18500716  0.27272781 -0.29022733  1.63455418  0.72593788 -0.46124835]","[-0.15397661  1.44416045  0.36848559 -0.12731075  1.46739507  0.25009557
 -0.72571693  1.79995     0.62126696  0.04995879  1.79999945  0.25000359]",8.661718845367432
[1.1        0.16582557],25.745205479235064,0.40816326530612246,0.5714285714285714,0.8979591836734694,0.4489795918367347,0.6530612244897959,0.9591836734693877,"[ 1.08531133  1.01947682  0.23048544  0.33666669  1.54766031 -0.22332648
 -0.58446425  0.39671033  0.25046765 -1.70919485  1.2509531  -2.14828462]","[ 0.42876572  1.5424297   0.42598823  0.02182328  1.79999995  0.51693736
 -0.14600143  1.67377521  0.74998879  0.36979887  1.55026175  0.36265628]","[ 1.67004377  0.46895451  1.44264802  0.28953196  0.80040252 -0.93929535
  0.13152959  1.01367123 -0.16841556  0.79709494 -0.14266436  0.51040148]","[ 0.51388713  1.54111457  0.53416562  0.01290553  1.8         0.26667453
 -0.10830727  1.79999992  0.57597832  0.69545963  1.44754973  0.74251836]",8.93362045288086
[0.06065305 0.87141013],16.577827400506784,0.37735849056603776,0.6981132075471698,0.9622641509433962,0.9433962264150944,0.9811320754716981,0.9811320754716981,"[-2.00369904  0.52301446 -3.57553013  3.44223062  0.60092335  0.50145441
 -1.73958791  0.09971249  0.53862617  1.34799023  1.91791464 -1.17963608]","[ 0.05700654  1.65405683  0.26121804  0.27705256  1.7998175   0.74999843
 -0.56061146  1.79305596  0.40166239  0.3441289   1.55227385  0.26691356]","[ 0.16202932  0.8026823  -0.1804995   0.03359633  0.64445773  0.28883856
 -0.49348102  0.1095465  -0.17232055 -0.0712405   0.28477578 -0.18547199]","[ 0.08654611  1.79999132  0.39816439  0.2070107   1.79999561  0.69967482
 -0.52436241  1.79999982  0.34478158  0.29155726  1.54940734  0.25179296]",9.624364852905273
[1.36       0.15852857],26.703063182150885,0.5,0.64,0.92,0.24,0.36,0.64,"[ 2.7141136   0.20191288 -0.77730963 -0.80649522 -0.48811107  0.83877161
 -0.6764742  -0.0112534   0.66395073 -0.12463913  1.06730878  0.19786037]","[-0.47519835  1.46618433  0.53110352  0.68935643  1.47360832  0.47991349
  0.42575275  1.40000002  0.42665806 -0.206667    1.66898859  0.7499998 ]","[ 3.25466985 -2.07509262 -1.25811126  0.17715544  1.05122656  3.79417571
  0.69944072  0.70263465  0.81448425  5.29694178  0.2171342  -1.24031087]","[-0.44499327  1.40000001  0.4978772   0.99865291  1.57129668  0.69133485
  0.62767409  1.46907162  0.63494802 -0.0631626   1.46425618  0.2500002 ]",8.76508903503418
[1.54       0.17576881],18.701105066072678,0.5294117647058824,0.7058823529411765,0.9803921568627451,0.3333333333333333,0.43137254901960786,0.8235294117647058,"[ 0.54196006 -0.20868624 -1.22754475  1.71617164  0.0617791  -1.60984003
 -1.26965493  1.58419581  0.0406049   3.08963188 -1.10046378  1.00750686]","[ 0.03071126  1.40000212  0.3186329   0.02349271  1.79999997  0.2833156
 -0.87666294  1.73573866  0.49360505  0.46894324  1.56995213  0.31713916]","[ 0.07044863  1.07724139 -1.92826438  1.25737943  0.06022092 -1.24820608
 -1.65959303  0.77540155  4.7027738   3.52225599 -0.79513536  2.69249753]","[ 0.02517093  1.57889026  0.27258389  0.02077657  1.79999979  0.25000166
 -0.9999999   1.71530753  0.60920783  0.55719448  1.56761049  0.41255306]",9.032402276992798
[0.26087104 0.63069675],12.204195187199556,0.46153846153846156,0.6538461538461539,0.8846153846153846,0.40384615384615385,0.6153846153846154,0.9423076923076923,"[-0.15401624 -0.93770201  0.15571314 -1.47269783 -0.09710396  0.06883434
 -1.91819189  1.92380502  1.26009043 -2.2047705  -0.6073145   0.1321793 ]","[-0.08747744  1.67048669  0.43073276  0.48812881  1.40005118  0.75
 -0.56979247  1.72423703  0.29003397 -0.27181379  1.52921011  0.75      ]","[-0.42400225 -1.20901264  0.35927861 -4.3056042   0.95479131  0.06146009
 -1.59980059  1.45697818  0.94601716 -4.57569994 -0.83821934  0.12547935]","[-0.10432175  1.62076651  0.54102569  0.42530581  1.54565112  0.74999822
 -0.54349185  1.70515041  0.27759155 -0.33466782  1.40000692  0.74999804]",9.12569284439087
[0.13051766 0.71669021],17.479112554269776,0.5098039215686274,0.6666666666666666,0.9607843137254902,0.803921568627451,0.8431372549019608,1.0,"[-1.12843161 -2.19502827 -1.39300562 -1.50546777 -0.4658805  -1.0766421
 -0.85342102 -0.01711958  0.2343699   0.27982988 -0.57264294  0.33018995]","[ 0.24263137  1.69282892  0.37936265  0.31276857  1.4693747   0.41437583
 -0.83991564  1.40000004  0.69195199  0.33099121  1.51484817  0.74989224]","[-0.89941355 -2.90300524 -0.86128417 -1.87328583 -0.353952   -0.92682833
 -2.2181662  -0.01159671  0.39142124 -1.71505331  0.47416851  0.64805398]","[ 0.23195841  1.66009307  0.37467486  0.25684195  1.4         0.39994674
 -0.88448092  1.40000137  0.75        0.17687052  1.79998436  0.7499997 ]",9.0023672580719
[0.11272614 0.72965869],28.04963538056835,0.49019607843137253,0.6274509803921569,0.9607843137254902,0.9411764705882353,0.9803921568627451,1.0,"[ 0.59099753 -0.58617501  0.80444769 -0.28049725  0.92208063 -0.80364824
  0.16187412 -1.38719747 -1.50646404  0.60028251  0.98363514 -4.97178914]","[0.24890974 1.46519919 0.61823895 0.06680946 1.71911    0.36505234
 0.46652002 1.4205113  0.25       0.04908379 1.79999975 0.25000004]","[ 0.19858644  0.36485245  0.84608996 -0.81388075  0.81542816 -0.77101867
 -0.73372354 -0.36667436 -0.04304161  0.16766307  0.22828004 -0.82341819]","[0.25070579 1.62852701 0.7491228  0.0497797  1.66807454 0.25006119
 0.43031772 1.42734777 0.25000012 0.04317002 1.8        0.25      ]",9.070157527923584
[0.34955928 0.25759053],15.84003235587871,0.42857142857142855,0.5918367346938775,0.8979591836734694,0.6326530612244898,0.7142857142857143,0.9591836734693877,"[-1.22243097 -0.37675422 -0.59647846 -1.08654687 -0.30799987 -1.72515151
 -1.34192476  0.57762904  0.89073505 -1.14519304  0.03105679 -0.13565393]","[-0.00468322  1.4         0.25000164  0.1935799   1.70111404  0.34819901
 -0.26819181  1.79999936  0.65016239  0.20725565  1.79996181  0.25000148]","[-1.13805834 -0.33974765 -0.57529955 -3.93969617 -0.7273055  -0.75027031
 -1.1384351   0.68934     0.60139128 -1.33912107  0.24330967 -0.15103334]","[-0.00523508  1.40000031  0.2500008   0.15597018  1.69905047  0.25000086
 -0.25779737  1.79923559  0.49376486  0.20258872  1.79999995  0.2500003 ]",8.845940351486206
[0.0952651  1.01249707],14.19469347707338,0.3877551020408163,0.6122448979591837,0.9387755102040817,0.5918367346938775,0.673469387755102,0.9183673469387755,"[-0.1035035   3.16425394 -1.50286302 -1.25853187 -0.37266674  0.300218
 -0.52346354 -0.19678216 -0.35682714  7.73400272 -0.19526363  0.59225134]","[ 0.38747299  1.57695718  0.51371586 -0.53648105  1.58617158  0.5135177
 -0.46847472  1.4114962   0.43280085  0.85533806  1.52719691  0.74998802]","[-0.58510758  0.9240458  -1.47721148 -6.6037327  -0.38685225  0.52797105
 -0.38536379 -0.14447173 -0.04726756  0.50435131 -0.76562712  0.84360924]","[ 0.33205797  1.55596208  0.42228524 -0.8731822   1.46332502  0.74971321
 -0.47870313  1.40000509  0.45897014  0.74539986  1.40000235  0.72926353]",8.652623653411865
[0.65509355 0.30241629],17.8016750378533,0.39215686274509803,0.6470588235294118,0.9411764705882353,0.5098039215686274,0.6666666666666666,0.9411764705882353,"[-4.94860786 -1.53107268  0.61128455 -2.99908906  0.59881731 -0.8741295
  1.03493163 -0.46856497 -2.12364148 -4.83183417  0.61635681 -6.53503676]","[-0.34229701  1.53054413  0.74999998 -0.00979013  1.79999339  0.25016632
 -0.26918838  1.70069304  0.46079666  0.26435877  1.66108833  0.31718301]","[-4.79051032 -1.5827122   0.13057632 -4.05450013  0.77773776 -2.80490783
  0.47121161 -1.44925288 -1.25920365 -2.25674964  0.6019245  -2.22899094]","[-0.34365958  1.52217369  0.74998893 -0.02015082  1.79999988  0.25000135
 -0.30023198  1.60199777  0.52317056  0.31966391  1.66717049  0.43035693]",8.665637731552124
