read_yaml,read_data,len_scale_opt,fill_convex_hull,GP,output_GP,total_time,run
0.0037980079650878906,0.004369020462036133,106.66179251670837,0.6642842292785645,3.8444790840148926,0.12363600730895996,111.30236530303955,66
0.0007989406585693359,0.0018546581268310547,61.94591283798218,0.6792068481445312,3.8430519104003906,0.12375426292419434,66.59458661079407,67
0.003656625747680664,0.0042877197265625,61.9893114566803,0.6709825992584229,3.8479855060577393,0.12410116195678711,66.64033246040344,68
0.0007739067077636719,0.0018601417541503906,106.91397452354431,0.6620903015136719,3.8391659259796143,0.12403512001037598,111.5419089794159,69
0.003635406494140625,0.004254817962646484,190.8284261226654,0.6756527423858643,3.8530654907226562,0.12372446060180664,195.48876643180847,70
0.0036737918853759766,0.004380464553833008,105.53553199768066,0.678217887878418,3.8583648204803467,0.1236429214477539,110.20381951332092,71
0.003662586212158203,0.0042154788970947266,125.87706255912781,0.6673669815063477,3.847764253616333,0.12367415428161621,130.5237536430359,72
0.003914594650268555,0.004456520080566406,124.32178115844727,0.6715686321258545,3.8408260345458984,0.1237328052520752,128.96628737449646,73
0.003716707229614258,0.004183292388916016,142.15014743804932,0.6760022640228271,3.8503952026367188,0.12373852729797363,146.80819058418274,74
0.003676176071166992,0.004386186599731445,83.59119248390198,0.66837477684021,3.846515655517578,0.18437600135803223,88.29852986335754,75
0.0037484169006347656,0.004410743713378906,81.95818400382996,0.6718432903289795,3.851097583770752,0.12398695945739746,86.61327862739563,76
0.0008032321929931641,0.0018627643585205078,148.0877604484558,0.6725354194641113,3.848998546600342,0.12354683876037598,152.73551559448242,77
0.003471851348876953,0.0041391849517822266,122.72496366500854,0.6647346019744873,3.838304281234741,0.12384772300720215,127.35946869850159,78
0.003924369812011719,0.004450321197509766,167.76194047927856,0.6640660762786865,3.8455822467803955,0.12348484992980957,172.4034562110901,79
0.003535747528076172,0.004160881042480469,124.99300241470337,0.6673460006713867,3.8410749435424805,0.12378382682800293,129.63291263580322,80
0.0038406848907470703,0.004317522048950195,126.17752408981323,0.6660356521606445,3.8361215591430664,0.12350201606750488,130.81134963035583,81
0.003712177276611328,0.004342317581176758,149.1004455089569,0.6730010509490967,3.856766939163208,0.12349128723144531,153.76176619529724,82
0.003865480422973633,0.005091428756713867,125.64904379844666,0.6683692932128906,3.8525643348693848,0.12394356727600098,130.30288743972778,83
0.0037703514099121094,0.004430532455444336,214.58038306236267,0.6649158000946045,3.8374898433685303,0.12382340431213379,219.2148208618164,84
0.0038826465606689453,0.004395008087158203,123.85470414161682,0.6743550300598145,3.8588831424713135,0.12368083000183105,128.5199089050293,85
0.0037856101989746094,0.004372119903564453,125.3311722278595,0.6729996204376221,3.8433032035827637,0.12374210357666016,129.97938299179077,86
0.0035893917083740234,0.004277229309082031,104.29161310195923,0.6622645854949951,3.8383429050445557,0.12364029884338379,108.92373609542847,87
0.003961086273193359,0.0045282840728759766,105.34487247467041,0.6617400646209717,3.8371009826660156,0.12375402450561523,109.97596383094788,88
0.0037050247192382812,0.004292011260986328,105.39063096046448,0.677372932434082,3.848928213119507,0.12405991554260254,110.04899621009827,89
0.0008294582366943359,0.0018930435180664062,82.29886484146118,0.6829237937927246,3.8531277179718018,0.12383198738098145,86.96147871017456,90
0.004159688949584961,0.004711151123046875,81.39486384391785,0.6671559810638428,3.84647274017334,0.12397551536560059,86.04134702682495,91
0.0007781982421875,0.0018618106842041016,61.46240997314453,0.6690783500671387,3.8502378463745117,0.1236429214477539,66.10801696777344,92
0.0007956027984619141,0.0018529891967773438,167.69281101226807,0.6676254272460938,3.8593132495880127,0.1239938735961914,172.3464002609253,93
0.0035719871520996094,0.004440784454345703,61.46930122375488,0.6750304698944092,3.8448293209075928,0.1234738826751709,66.12065553665161,94
0.0008080005645751953,0.0018613338470458984,192.9559862613678,0.6700389385223389,3.8403241634368896,0.12300515174865723,197.59203219413757,95
0.0035948753356933594,0.004570722579956055,167.72236394882202,0.6830878257751465,3.8451502323150635,0.12331461906433105,172.38208961486816,96
0.00376129150390625,0.004262447357177734,62.8647518157959,0.6683986186981201,3.8394458293914795,0.12352275848388672,67.504150390625,97
0.0007994174957275391,0.0018658638000488281,82.67829370498657,0.6747171878814697,3.8453738689422607,0.12377071380615234,87.32482814788818,98
0.0007915496826171875,0.0018703937530517578,102.51983857154846,0.6639225482940674,3.8386130332946777,0.12394499778747559,107.14898896217346,99
0.004003286361694336,0.0047452449798583984,60.573594093322754,0.6772446632385254,3.839277982711792,0.12343049049377441,65.22230458259583,100
