hyperparameter,loss_score,upper_bounds,lower_bounds,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,cpu_runtime,wall_runtime
[0.66390578 0.13237449],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5835734870317003,0.7507204610951008,0.9481268011527377,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[ -3.00976089  -6.30974034  -2.06832921  -2.79509302   1.6392779
   2.79751946  -5.06557949   4.66608811   5.30681709  -8.90332422
 -10.80405034  -6.06604324]","[ 0.44940705  1.7371175   0.58000308 -0.5203257   1.4551265   0.47861821
 -0.67129149  1.67421798  0.43273249  0.09548824  1.57323975  0.39580932]",4.0215063180000925,7.380450936965644
[0.67973233 0.13124265],0.07700000000000007,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.6109510086455331,0.776657060518732,0.9812680115273775,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.17055005 -5.70033639 -1.37767003 -3.24294271  1.89799545  3.55567061
 -5.4145942   4.88038008  5.67349723  1.36632317 -3.09917314  0.31894224]","[ 0.45444726  1.73892522  0.58593434 -0.51442317  1.45473389  0.47412695
 -0.67519049  1.67506861  0.43562925  0.17504394  1.59706095  0.74999687]",3.335542703000101,6.317819272167981
[0.15277371 0.35570602],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4697406340057637,0.6974063400576369,0.9740634005763689,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-0.6492846  -4.27118244  0.08547555 -1.76084118  1.53118604  1.66581863
 -4.81610919  5.35496772  4.93334166 -3.83289749 -6.73584281 -2.38085872]","[ 0.46467088  1.74293455  0.60007692 -0.51139616  1.45581276  0.46855128
 -0.67083072  1.67778634  0.43204123  0.11147813  1.59729403  0.46932458]",4.386172753999972,5.964317036792636
[0.15288242 0.35539622],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4942363112391931,0.7132564841498559,0.9726224783861671,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.46375102 -5.68109361 -1.46329425 -1.92998465  1.3547418   1.82876799
 -6.2531568   5.77389431  6.160391   -4.41148075 -7.33681953 -2.97166645]","[ 0.45186006  1.73810534  0.58438645 -0.51305114  1.45456372  0.47009681
 -0.68501977  1.6796217   0.44116143  0.11000009  1.6023832   0.45168307]",3.2645069689999673,6.023583973757923
[0.0970349  0.47927701],0.09799999999999998,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5432276657060519,0.723342939481268,0.9755043227665706,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.83267635 -6.53401847 -1.96217765 -0.04591818  4.03441257 -0.36679223
 -5.89984359  5.86484231  6.06038939 -0.50094537 -1.81264519  0.10604634]","[ 0.44824619  1.73138816  0.57851079 -0.49044152  1.4680957   0.44479161
 -0.68913178  1.6831106   0.44614784  0.14900649  1.65582825  0.68560702]",3.566633249000006,5.722221504896879
[0.66257786 0.13258082],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.6195965417867435,0.776657060518732,0.968299711815562,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-4.22324977 -7.75855772 -3.26224    -2.3014559   1.3382702   2.2201943
 -5.43861716  4.42537629  5.75289288 -1.10115925 -3.34836243 -0.34467315]","[ 0.44190032  1.73001002  0.57002136 -0.51530523  1.45301369  0.47249672
 -0.67700296  1.67463282  0.43673057  0.13760815  1.62727569  0.59908053]",3.193194833000007,6.539829483255744
[0.15286298 0.3554589 ],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5028818443804035,0.7305475504322767,0.9769452449567724,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.65708215 -5.84828262 -0.92630825 -1.32646116  1.92153023  1.12249195
 -5.82154376  5.83122451  5.99943907 -2.89918477 -5.75630699 -1.6537057 ]","[ 0.4569864   1.73582043  0.58926394 -0.50600675  1.45850579  0.46197101
 -0.68443574  1.68040263  0.44245436  0.11573515  1.60865168  0.49501192]",3.652445919999991,6.2435773285105824
[0.15287178 0.35557681],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.47262247838616717,0.6772334293948127,0.9697406340057637,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.06752127 -6.43632151 -2.14127762 -2.18657876  1.10153045  1.99665273
 -6.17708832  5.22230017  6.32239251 -4.2599773  -7.54197041 -2.5077323 ]","[ 0.44818229  1.7355293   0.57833659 -0.51920809  1.45356597  0.47458286
 -0.68699842  1.67806469  0.44424038  0.10580876  1.58550817  0.4556915 ]",3.805665681000164,7.434367123991251
[0.66469759 0.13253606],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5619596541786743,0.7319884726224783,0.9553314121037464,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.54344618 -6.07972346 -1.71820957 -2.33546738  2.03108203  2.38406827
 -6.10617776  6.09077785  6.51500369 -2.77418533 -6.28119706 -1.48377118]","[ 0.45192158  1.73695062  0.58271924 -0.51613938  1.45799807  0.47503562
 -0.68534588  1.68144473  0.44373658  0.11904412  1.58941255  0.51382008]",3.6833982030000243,7.387169893831015
[0.15282137 0.35569611],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5115273775216138,0.69164265129683,0.9711815561959655,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-0.19198373 -3.66931572  0.52590879 -1.3994043   1.29617325  1.37192942
 -4.615395    5.4981878   4.75219045 -4.1588077  -6.23300183 -2.71429238]","[ 0.46839156  1.74669375  0.60506124 -0.50787099  1.45522013  0.46539939
 -0.66947691  1.67758654  0.43120448  0.10892117  1.62279533  0.45309141]",3.4004811379998046,6.25664550345391
[0.68644369 0.13052254],0.07700000000000007,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5994236311239193,0.7463976945244957,0.962536023054755,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.59346651 -6.90670297 -2.62741556 -3.56765969  1.52370239  3.52273758
 -5.73667944  4.64525938  6.00035838 -0.20231729 -2.52883039  0.33858603]","[ 0.44519465  1.73471218  0.57461275 -0.51777192  1.45291757  0.47475046
 -0.67671573  1.67404404  0.43694923  0.16924343  1.62520122  0.74999783]",3.618326376999903,7.292975316755474
[0.15288006 0.35559219],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4942363112391931,0.7031700288184438,0.9726224783861671,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.48881769 -7.35737721 -2.60169066 -2.41922067  0.78707027  2.08804163
 -6.19407493  6.32807196  6.27129463 -3.75845241 -6.67169162 -2.15040558]","[ 0.44490508  1.73058605  0.57361843 -0.52245592  1.45106565  0.4756486
 -0.68825629  1.68241062  0.44442909  0.10873639  1.59639722  0.47131982]",4.061231744999986,7.686095361597836
[0.62261772 0.13723651],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.553314121037464,0.7377521613832853,0.9740634005763689,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.28038587 -6.27523911 -1.40940931 -2.29668667  2.11850334  2.5057501
 -5.65298619  5.59024642  5.86566845 -3.99767771 -8.34162897 -2.57452259]","[ 0.45344797  1.7357889   0.58535339 -0.5156453   1.45885891  0.47624417
 -0.67872862  1.67809354  0.4380317   0.112941    1.5537919   0.47132594]",3.4188547880000897,7.064635255374014
[0.66166344 0.13320699],0.07700000000000007,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.6152737752161384,0.7795389048991355,0.9697406340057637,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.08329953 -6.43803444 -2.26861337 -2.22974381  0.98041387  2.20646772
 -6.12314154  5.13988262  6.38996204 -1.17373798 -4.33703378 -0.46052557]","[ 0.44850424  1.73585831  0.57782113 -0.51474282  1.45142829  0.47259837
 -0.68310711  1.67663899  0.44182886  0.13808394  1.61830032  0.58808862]",3.3564729270001408,5.30693425424397
[0.33863181 0.19416687],0.09500000000000003,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5734870317002881,0.7867435158501441,0.9755043227665706,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.67343444 -4.98897329 -0.84098744 -1.86166365  1.16530343  1.71691591
 -4.98593254  4.0195213   5.16628288 -4.54826556 -6.44501392 -2.77398585]","[ 0.45746937  1.74161181  0.59064573 -0.51096967  1.45268266  0.46746568
 -0.67011048  1.67193694  0.43185431  0.10696475  1.61502992  0.45613319]",3.477142721000064,5.087238002568483
[0.66143084 0.13285149],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.6138328530259366,0.7521613832853026,0.9582132564841499,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.83231836 -7.721107   -2.82930033 -2.29167057  1.37414676  2.29519324
 -6.64131404  5.89579021  6.80979947 -3.07855139 -6.36541521 -1.78687539]","[ 0.44383556  1.7304825   0.5729416  -0.51495047  1.45351197  0.4733566
 -0.68970907  1.68010233  0.44572897  0.11851885  1.59686509  0.50257909]",4.4618578929998876,7.58804701641202
[0.62495757 0.13708637],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5951008645533141,0.7680115273775217,0.9755043227665706,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.88943268 -6.38042501 -1.92361081 -2.73967234  1.27587793  2.73246017
 -5.73393951  4.49006669  5.93176611 -2.51814049 -6.02310064 -1.31124464]","[ 0.45010684  1.73687817  0.58125228 -0.51930454  1.45334156  0.47673207
 -0.6778426   1.67388917  0.43723911  0.12268231  1.58800888  0.52773913]",3.621606794999934,5.836754161864519
[0.6630487  0.13302148],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5720461095100865,0.7651296829971181,0.9639769452449568,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[ -1.64206868  -4.98670912  -0.91058725  -2.92715599   1.02934877
   2.99272246  -5.42847606   4.61189997   5.74717278  -8.47407985
 -10.16369553  -5.74723292]","[ 0.45770818  1.74197323  0.59004273 -0.52485325  1.45198352  0.4826311
 -0.67684556  1.67482862  0.4366663   0.09511507  1.56893604  0.39820077]",4.041261399999712,6.409766670316458
[0.61080663 0.13844426],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5922190201729106,0.7478386167146974,0.9740634005763689,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.99814836 -6.52431334 -2.06477706 -2.63130778  2.19674089  2.6183625
 -5.86062415  3.88572457  6.07236659  1.04557701 -2.9060412   0.23659729]","[ 0.44883625  1.73494819  0.57938417 -0.50909807  1.45576999  0.46717737
 -0.67852871  1.67190032  0.43840583  0.17458898  1.609938    0.74995186]",3.6081830079997417,5.2927409848198295
[0.66317609 0.13273994],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.569164265129683,0.776657060518732,0.9582132564841499,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-0.90868351 -3.91170996 -0.22427899 -1.27381071  2.6923174   1.31466546
 -5.23749293  4.26191757  5.6196025  -1.69225455 -4.96087547 -0.82191811]","[ 0.46301286  1.7465595   0.59684268 -0.50276236  1.46110673  0.46146724
 -0.67413501  1.67341655  0.43572379  0.13216011  1.60645578  0.56046878]",3.6342282030000206,5.3337995512411
[0.66351022 0.13252715],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.590778097982709,0.7536023054755043,0.952449567723343,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.83287281 -5.56314829 -1.03601167 -2.2281742   2.55687632  2.38433564
 -5.77567861  4.96113455  6.13836463 -0.03562867 -3.80625887  0.18845306]","[ 0.45686327  1.73889229  0.58923772 -0.51063993  1.45889954  0.47054248
 -0.6778545   1.67607479  0.43793354  0.16846671  1.55470608  0.73329895]",4.517816382000092,8.334844566881657
[0.15265994 0.35585831],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.49711815561959655,0.7175792507204611,0.9654178674351584,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.14286536 -4.06839653 -0.45775442 -1.01630022  3.87446484  0.99742318
 -5.25276618  5.32475819  5.38853181  0.27231728 -2.00552471  0.32819975]","[ 0.46089114  1.74471292  0.59422572 -0.49715784  1.46429914  0.45530892
 -0.67624907  1.67765467  0.43622485  0.17111182  1.65895148  0.7499947 ]",3.800833887999943,8.084806791506708
[0.66758808 0.13248652],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5864553314121037,0.7780979827089337,0.9610951008645533,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.92236931 -5.34319199 -1.14652686 -1.99571194  1.67459337  2.10581954
 -5.92947146  4.78069639  6.31486399 -2.69666146 -6.38336907 -1.54019785]","[ 0.4558929   1.74085279  0.58777739 -0.51123546  1.45605359  0.47043823
 -0.68123792  1.67503613  0.44128724  0.12191421  1.59203119  0.51532312]",3.2808053109997672,5.571242064237595
[0.15286253 0.3554411 ],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4783861671469741,0.69164265129683,0.968299711815562,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[ -3.38662271  -7.46985577  -2.38997992  -2.62128361   1.06663581
   2.81476951  -5.60437181   5.60906923   5.74746833  -8.64966696
 -11.47590248  -6.32820372]","[ 0.44653256  1.73093013  0.5763471  -0.52581036  1.45378037  0.48617062
 -0.67931342  1.67928716  0.43842763  0.09439489  1.55214643  0.37774703]",3.592620807000003,5.26137472782284
[0.15281635 0.35548514],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.48559077809798273,0.7190201729106628,0.9711815561959655,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.34197027 -5.35862347 -1.51158663 -1.66184186  1.3812267   1.41532844
 -4.97607121  5.37731457  5.10846488 -4.57207814 -6.70574568 -2.77828961]","[ 0.45254699  1.73897061  0.58387061 -0.51058746  1.45487483  0.46580473
 -0.67245043  1.67770008  0.4333024   0.10587647  1.6084724   0.451588  ]",3.5631332419998216,5.733834016136825
[0.15264726 0.35597304],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5,0.7002881844380403,0.9726224783861671,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.90249272 -5.42329258 -1.08168495 -0.07302613  3.5151795  -0.03965094
 -4.73712562  5.22481564  4.87904635 -0.62746746 -3.93501862 -0.05269643]","[ 0.45523687  1.73819797  0.5878067  -0.49079888  1.46730855  0.44797982
 -0.66981942  1.67682517  0.43121852  0.14532205  1.59293859  0.63548142]",3.4940117559999635,6.998779023066163
[0.1528444  0.35557297],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4769452449567723,0.7132564841498559,0.9740634005763689,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.57026706 -5.74827548 -0.77776813 -1.32420545  2.6077356   1.07347668
 -4.53715038  4.99081253  4.8284095  -4.49076096 -6.81640711 -2.64569311]","[ 0.45792423  1.73576575  0.59099286 -0.50511794  1.46231747  0.46090293
 -0.66803124  1.67632048  0.431321    0.10669521  1.60472695  0.45787821]",3.6635309769999367,5.930892038159072
[0.61476952 0.13798439],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5936599423631124,0.7507204610951008,0.9697406340057637,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.26686439 -5.81468607 -1.3890814  -2.25604952  1.4919141   2.2776234
 -5.98194382  5.05668156  6.16346172 -2.26951384 -5.56291222 -1.28860337]","[ 0.45338667  1.73757306  0.58539241 -0.51654604  1.45490636  0.47508368
 -0.68318634  1.67679293  0.44094141  0.12415165  1.60579874  0.52401706]",4.241351299000144,6.569404757581651
[0.31814604 0.20226839],0.09999999999999998,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5850144092219021,0.7780979827089337,0.9827089337175793,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.95681134 -5.16614663 -1.14143953 -1.0912749   2.50339425  1.14517994
 -5.14082508  4.37117575  5.25773244 -0.56989748 -4.39831609 -0.02498035]","[ 0.45541261  1.74113175  0.5876782  -0.50217106  1.46226713  0.46083038
 -0.67295802  1.67311191  0.43337475  0.14825017  1.56295172  0.64019499]",4.77793474200007,7.837360926903784
[0.15268092 0.35579132],0.07199999999999995,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4956772334293948,0.7219020172910663,0.9798270893371758,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.78086779 -6.35303639 -1.83170319 -1.31865427  3.10837978  1.21036233
 -3.96626812  3.82280745  4.22493167 -4.43235947 -8.39199295 -2.64746865]","[ 0.4494514   1.73401973  0.5807597  -0.50522138  1.46579704  0.46244773
 -0.66199648  1.67150139  0.42654985  0.10655899  1.549199    0.45710347]",4.066921705999903,5.55400774627924
[0.61034308 0.13861896],0.07699999999999996,[0.74 1.68],[7.40e-05 1.68e-04],0.5144092219020173,0.7132564841498559,0.9639769452449568,0.590778097982709,0.7564841498559077,0.962536023054755,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.14636493 -5.75871787 -1.23350832 -2.13818347  1.77659247  2.1002292
 -5.15911429  4.68815847  5.30170498 -2.37523766 -5.78091363 -1.18358173]","[ 0.45438085  1.73829487  0.58709641 -0.51427995  1.4572429   0.47131866
 -0.67406367  1.67421926  0.43405899  0.12104725  1.58574493  0.52883677]",3.866673430999981,7.553203975781798
