hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,cpu_runtime,wall_runtime
[0.37400594 0.41631631],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5288184438040345,0.6858789625360231,0.9380403458213257,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.66925201 -6.09111508 -0.59084169 -2.6323616   1.88951177  2.41913082
 -5.98897255  6.07011812  6.3531214  -6.01793899 -9.7658475  -3.63723478]","[ 0.46046128  1.74334448  0.59460465 -0.51346858  1.45471767  0.4695247
 -0.66642301  1.67396996  0.42932688  0.10772199  1.59687773  0.46038911]",22.11804400999995,41.941564083099365
[0.37696882 0.41925063],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5,0.6757925072046109,0.9582132564841499,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.05457601 -6.6255368  -0.94257631 -1.14616483  3.67156034  1.15083421
 -5.29002393  5.77298932  5.62389107 -1.83150367 -6.91462874 -0.75489277]","[ 0.4583339   1.74177021  0.59194555 -0.4999929   1.46422134  0.45818389
 -0.66147487  1.67243378  0.42568     0.13256754  1.58766416  0.57284396]",20.18680588699999,35.5601201178506
[0.36492494 0.40681426],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5288184438040345,0.6657060518731989,0.9481268011527377,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.04004946 -8.10444229 -1.80738241 -1.70802358  2.46605937  1.7931261
 -6.76075444  6.77622987  6.98181191 -2.38830883 -7.4990526  -1.24635874]","[ 0.4532767   1.73638738  0.58565631 -0.50421626  1.45729172  0.4632892
 -0.67121451  1.67547179  0.43258536  0.12883509  1.59385297  0.54453221]",18.021059099000013,29.84127776697278
[0.37691905 0.41582169],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.49855907780979825,0.6512968299711815,0.9438040345821326,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-0.73452038 -4.78568577  0.09905083 -1.02346081  5.7455034   1.22967924
 -5.96018179  6.08107541  6.13221351  0.43108284 -5.26213266  0.28658931]","[ 0.46554881  1.74721092  0.59992463 -0.49534013  1.46573371  0.45463427
 -0.66560704  1.67377605  0.42788316  0.17127227  1.54213343  0.74998995]",21.470604442999957,36.07512418087572
[0.47120229 0.15305194],0.10999999999999999,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5835734870317003,0.7550432276657061,0.9726224783861671,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.40630013 -5.28719252 -1.51821102 -1.65022428  1.91377662  1.5145812
 -5.26639216  4.84087487  5.40123355 -1.49555431 -5.2314281  -0.5931695 ]","[ 0.45208461  1.74057266  0.58392008 -0.50915356  1.45841523  0.46539206
 -0.6764076   1.67557576  0.4355768   0.13036335  1.5780986   0.57152851]",25.179602709999926,38.4282790152356
[0.38950102 0.39681001],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5144092219020173,0.6512968299711815,0.9322766570605188,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.07721002 -7.20328987 -1.97411849 -3.06138479  1.31135091  2.69442502
 -8.00474265  5.90894944  8.19732285 -5.57333906 -7.8275358  -3.19154485]","[ 0.45355242  1.74067731  0.58486997 -0.51614693  1.4514514   0.47111589
 -0.68098029  1.67397244  0.43955427  0.10909482  1.61743912  0.47206265]",17.77782233500011,29.72078302782029
[0.46964187 0.15313846],0.10999999999999999,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5547550432276657,0.7636887608069164,0.9711815561959655,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[ -1.26201369  -4.69724252  -0.45387681  -2.95946207   0.69543812
   2.94039293  -5.08722739   4.193422     5.24307565  -8.05400884
 -10.04913963  -5.53848198]","[ 0.4603026   1.7423257   0.59444841 -0.52626405  1.44963401  0.48399568
 -0.67208282  1.67307604  0.43297256  0.09565961  1.58660193  0.39406484]",17.355837838999832,29.062025694176555
[0.35155765 0.42253894],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.49135446685878964,0.6527377521613833,0.9423631123919308,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.67030301 -7.29055743 -1.54477203 -1.54969475  2.96007532  1.54347696
 -7.04152298  6.33151964  7.29367538 -1.7895785  -6.7792417  -0.67409727]","[ 0.45527663  1.73977021  0.58763145 -0.50350755  1.46032788  0.4616825
 -0.67540586  1.67478285  0.43568912  0.1325261   1.58541395  0.57811257]",21.23931536000009,32.673659699968994
[0.35830167 0.41549991],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5028818443804035,0.670028818443804,0.9495677233429395,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.13498059 -7.03511917 -1.09524264 -2.05126966  2.77926574  2.18458464
 -6.05645     6.52219209  6.30678479 -2.32489026 -8.3145918  -1.15497545]","[ 0.45781775  1.73977843  0.59068106 -0.50873017  1.4594511   0.46839321
 -0.66732151  1.67536926  0.42974463  0.12806104  1.56342785  0.54686127]",21.631002039000123,36.39698720071465
[0.36104237 0.41337206],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5072046109510087,0.6556195965417867,0.9438040345821326,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.3414415  -7.29183333 -2.22937711 -3.08856902  1.25937743  2.94336409
 -6.63904655  5.70981634  6.82863572 -4.83344057 -9.17281262 -2.76958441]","[ 0.45166511  1.73978652  0.58266875 -0.51980504  1.45205804  0.47598028
 -0.67098893  1.67285376  0.43223012  0.1108318   1.59585947  0.47788748]",24.715267059000098,39.76170901954174
[0.36645385 0.40813004],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5028818443804035,0.6729106628242075,0.9481268011527377,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[ -2.48205247  -6.4911341   -1.56132961  -2.42840263   2.36831645
   2.33528438  -6.18246923   5.33756357   6.56806505  -6.51454946
 -10.26320325  -3.95267526]","[ 0.45586035  1.74211657  0.58719802 -0.5108992   1.45753327  0.46829595
 -0.66750057  1.6716842   0.43066864  0.10647593  1.59672775  0.45290356]",20.408398658999886,36.3350964775309
[0.37441463 0.40343355],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.521613832853026,0.6642651296829971,0.9394812680115274,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.26355841 -5.73873806 -0.23714987 -0.34430636  4.52235561  0.35061919
 -6.20251888  6.55813281  6.45416357 -0.98840666 -3.57983317 -0.10905843]","[ 0.462409    1.74402864  0.59722797 -0.49261517  1.46526877  0.45106696
 -0.66842477  1.67527822  0.43035225  0.14528078  1.64616631  0.63194892]",21.567919203999963,35.830418419092894
[0.36673012 0.42376355],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5057636887608069,0.6527377521613833,0.930835734870317,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.95936541 -7.55260027 -1.86644246 -2.02250278  2.67248758  1.87185375
 -7.01037544  6.51386487  7.25964352 -1.88918015 -5.71275393 -0.68480655]","[ 0.45369212  1.73915103  0.5852012  -0.50650788  1.4587197   0.46334701
 -0.67327203  1.67436356  0.43429611  0.13257057  1.61271118  0.58037606]",27.806081521999886,43.65359096694738
[0.38018509 0.412025  ],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.47406340057636887,0.6368876080691642,0.9438040345821326,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.13885694 -7.30977556 -2.05685812 -1.27331128  3.39531099  1.16599469
 -6.84918582  6.41475442  7.06591977 -1.03808728 -5.12660927 -0.115683  ]","[ 0.45303231  1.73915505  0.58426755 -0.50021953  1.4605421   0.45774956
 -0.67217311  1.67519544  0.43277923  0.14353066  1.60740737  0.6307573 ]",20.11729238399994,33.61451351176947
[0.36141156 0.41928474],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4899135446685879,0.6556195965417867,0.9394812680115274,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[ -2.25625434  -6.80320572  -1.11562403  -2.88295942   1.79206005
   2.875928    -6.93331837   5.72542146   7.19521727  -8.82618448
 -12.34084968  -5.82839104]","[ 0.45750603  1.74118756  0.59078067 -0.51492618  1.4544014   0.47290989
 -0.67247618  1.67286849  0.43393311  0.10102602  1.58719988  0.420324  ]",21.56213932300011,35.56340588722378
[0.40932294 0.31369178],0.347,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5288184438040345,0.659942363112392,0.9553314121037464,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[ -3.82403024  -8.44025161  -2.59006033  -2.73719496   1.59246287
   2.72066222  -6.54811895   5.44264594   6.86277317  -7.29109031
 -11.19860709  -4.7460529 ]","[ 0.44899152  1.73588086  0.57968053 -0.51529706  1.45428141  0.472811
 -0.6732628   1.67294523  0.43466579  0.10302882  1.57735142  0.4320834 ]",18.542179981000118,27.466638420708477
[0.38043403 0.412263  ],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5,0.6743515850144092,0.9279538904899135,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.153547   -7.57596546 -2.00106148 -2.59631065  1.90404859  2.54573723
 -7.33196533  6.20333932  7.6200341  -2.8320095  -7.83217356 -1.46150014]","[ 0.45282467  1.73954617  0.58435027 -0.51275706  1.45494033  0.47048833
 -0.67542802  1.67411856  0.4360665   0.12498978  1.59475176  0.53394969]",18.77995078899994,28.11828416865319
[0.36994951 0.42481728],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5086455331412104,0.6786743515850144,0.9553314121037464,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[ -2.57223386  -6.88313731  -1.59412519  -2.81631709   1.81262716
   2.85266115  -6.28639342   6.44331808   6.64960156  -6.36232484
 -10.7989029   -4.07633354]","[ 0.45586709  1.74122003  0.5873585  -0.51530582  1.45437122  0.47379959
 -0.66808911  1.67468666  0.43074969  0.10843686  1.59034171  0.4531085 ]",23.581123413000114,41.31734398379922
[0.35504485 0.42663685],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.45821325648414984,0.6253602305475504,0.9351585014409222,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.93887256 -7.52687288 -1.78388903 -2.9949805   1.27700749  2.95846521
 -7.17213411  6.13273469  7.61086159 -5.93812565 -8.80705015 -3.7605939 ]","[ 0.45386177  1.73857635  0.58590089 -0.51798951  1.45174988  0.47570519
 -0.67631811  1.67488055  0.43717003  0.10911523  1.61717198  0.45765401]",24.468016360000092,41.146550346165895
[0.37818105 0.4103129 ],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5014409221902018,0.6512968299711815,0.9409221902017291,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.88359118 -7.27198831 -1.85574334 -2.10374918  2.66337443  1.98927341
 -6.69265514  5.73285808  7.13841826 -2.1277197  -6.9015456  -0.94303599]","[ 0.45425084  1.73888662  0.58550126 -0.50742428  1.45790166  0.46502196
 -0.67058546  1.67311388  0.43313899  0.13092259  1.6003505   0.5628966 ]",23.069749727999806,35.852979890070856
[0.3579523  0.42273572],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4884726224783862,0.6585014409221902,0.9452449567723343,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.57218994 -6.35121434 -1.49883251 -1.97266941  2.27844497  1.74982354
 -6.65547589  4.97924268  6.86006782 -3.44676646 -6.83366249 -1.88644998]","[ 0.45565844  1.7424526   0.5879522  -0.50645548  1.45630097  0.46271993
 -0.66945222  1.67090492  0.43116482  0.12024269  1.62033667  0.51500568]",20.980958440999984,33.66752253472805
[0.38961073 0.40122984],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5043227665706052,0.6512968299711815,0.9409221902017291,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.1100601  -7.61200036 -1.93723273 -2.28603747  1.93877246  2.11957503
 -7.94930459  6.44024254  8.06783084 -3.16044612 -7.32899179 -1.70068695]","[ 0.4533905   1.73857057  0.58508365 -0.50937695  1.45479282  0.46640369
 -0.67984223  1.67509036  0.43859584  0.1225314   1.6097909   0.52264625]",20.238951834999625,32.71477401163429
[0.43552915 0.15433387],0.11300000000000004,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5922190201729106,0.7521613832853026,0.9726224783861671,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.10858816 -5.08639155 -1.31231417 -1.62638341  1.89732359  1.60799924
 -4.44847609  4.35613424  4.75143141 -2.07937979 -4.98405974 -1.10339224]","[ 0.45399472  1.74052824  0.58579109 -0.50896369  1.45784539  0.4668173
 -0.66816603  1.67385012  0.43084692  0.1251367   1.61124151  0.53393381]",24.063191549000294,40.017483631148934
[0.37685378 0.41010949],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5086455331412104,0.6585014409221902,0.9394812680115274,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.12146308 -7.38492477 -1.85922166 -1.57342787  3.07960695  1.47583834
 -7.48946768  6.74064834  7.61212987 -1.94268165 -5.98107511 -0.82484291]","[ 0.45312216  1.7395936   0.58559157 -0.50291165  1.4598054   0.46036792
 -0.67682289  1.67580085  0.43579696  0.13190147  1.6122575   0.56899452]",20.622208695000154,32.82621153909713
[0.38634011 0.42060126],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.49135446685878964,0.6484149855907781,0.9337175792507204,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.77552405 -6.14323461 -0.71413813 -1.4918461   4.00975876  1.55385303
 -5.81157228  6.19656108  6.11661245 -2.88195832 -7.8739958  -1.45146421]","[ 0.46012136  1.74378676  0.5938018  -0.50215192  1.46383847  0.46100528
 -0.66366553  1.67364539  0.42707948  0.12449395  1.59101986  0.53554032]",27.317841101999875,41.29965069424361
[0.37928967 0.41384459],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5172910662824207,0.6657060518731989,0.9351585014409222,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.72576993 -7.12861901 -1.70883565 -2.51287631  2.10668095  2.43291379
 -6.79417375  5.76532915  7.05706838 -5.65926198 -9.23150279 -3.36933866]","[ 0.45480121  1.74047856  0.58631098 -0.51261711  1.45587922  0.46995364
 -0.67292005  1.67320116  0.43385659  0.10909266  1.60070555  0.46688597]",19.41420008499972,33.658518850803375
[0.47949579 0.15213165],0.10899999999999999,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5965417867435159,0.7579250720461095,0.9812680115273775,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.5891166  -5.20102494 -0.75849798 -1.31954634  2.58393844  1.37582954
 -4.52907189  4.54008263  4.78782111 -1.15423522 -5.1355204  -0.42755393]","[ 0.45805566  1.73997573  0.59148181 -0.50460909  1.46138645  0.46351312
 -0.66759702  1.67418491  0.42997347  0.13579226  1.57579143  0.58749561]",14.693020621999949,23.103888468816876
[0.38521505 0.41820835],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.515850144092219,0.6685878962536023,0.9409221902017291,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.34994704 -6.13939523 -1.265018   -2.57697886  2.01375738  2.51806565
 -6.63914919  5.54602732  6.92748557 -5.81373861 -8.73492341 -3.5285901 ]","[ 0.45698223  1.74366909  0.58974867 -0.51188959  1.45474015  0.46954687
 -0.66937642  1.67249095  0.43116691  0.10941442  1.61220648  0.46508412]",20.2208116099996,35.75916784349829
[0.38729779 0.41095806],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4769452449567723,0.6440922190201729,0.9394812680115274,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.53615963 -5.62249289 -0.47302855 -2.07461395  4.52240819  1.75731156
 -6.47509458  5.21995057  6.71640845  0.27963563 -1.92483764  0.96768557]","[ 0.4612608   1.74506742  0.59553479 -0.5005858   1.46107024  0.45715787
 -0.66797943  1.67149033  0.43007585  0.17082881  1.69842765  0.74999713]",22.57077725199997,35.072676881216466
[0.36968096 0.40419665],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5187319884726225,0.6570605187319885,0.9365994236311239,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.98539286 -5.89368786 -1.01613337 -2.44005537  2.55180555  2.16001318
 -6.56052558  6.21331385  6.75842073 -2.9178003  -6.90440112 -1.36570501]","[ 0.45882894  1.74491273  0.59140276 -0.51110764  1.45875171  0.4667982
 -0.67106909  1.67386853  0.43242724  0.12237961  1.60978615  0.53605515]",21.22962415300026,34.04816341213882
[0.35336238 0.41345454],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.5100864553314121,0.6671469740634006,0.9567723342939481,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-3.20988705 -7.10931707 -2.1297305  -2.69277798  1.46336474  2.54188002
 -7.43806315  6.36081354  7.60508885 -5.59239906 -9.78804313 -3.39802308]","[ 0.45240122  1.74031976  0.58338176 -0.51395279  1.45280552  0.47056373
 -0.67617635  1.67485093  0.43590569  0.1092617   1.59580493  0.46402735]",21.469713927000157,35.76784026436508
[0.36139696 0.42019009],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.4783861671469741,0.654178674351585,0.9394812680115274,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-1.43417463 -5.37710715 -0.39723141 -1.61977687  2.72693807  1.42509355
 -6.70054296  6.24853259  6.92037627 -2.20953998 -5.38333307 -0.94656303]","[ 0.46175927  1.74584116  0.59607186 -0.50323046  1.45780451  0.46007591
 -0.67080282  1.67451223  0.43203961  0.12910591  1.6265877   0.56146633]",20.185372589000053,30.362624490633607
[0.37827171 0.41631051],0.396,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.49711815561959655,0.6729106628242075,0.9351585014409222,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.46655276 -5.94466395 -1.50388869 -1.95175618  2.80045665  1.74824396
 -7.7113009   5.88785719  8.04246599 -3.36591702 -7.33753032 -1.68902355]","[ 0.45608106  1.74381235  0.58781371 -0.50679632  1.45870911  0.46326921
 -0.6808384   1.67416329  0.43961351  0.11981407  1.60427262  0.5223141 ]",25.626662717000272,38.788731656968594
