read_yaml,read_data,len_scale_opt,len_scale_0,len_scale_1,fill_convex_hull,GP,output_GP,total_time,run
0.003672361373901367,0.0043680667877197266,106.19017720222473,0.2620929032624068,1.5466695499418985,0.7090060710906982,0.012459754943847656,0.12363409996032715,107.0433440208435,27
0.003587961196899414,0.00426173210144043,124.71770238876343,0.2611772583404323,1.5445846916941273,0.7198326587677002,0.011438131332397461,0.12372612953186035,125.58057355880737,28
0.0037047863006591797,0.004419565200805664,122.72776889801025,0.15962805839795122,1.6157616651678066,0.7031655311584473,0.011656045913696289,0.12374591827392578,123.57448530197144,29
0.0038671493530273438,0.004372119903564453,171.9830470085144,0.2620895154455174,1.546633961382086,0.7076199054718018,0.011868953704833984,0.12373924255371094,172.83453965187073,30
0.0037984848022460938,0.004361867904663086,82.91531682014465,0.2629067292188098,1.542997715152566,0.7234501838684082,0.011776208877563477,0.12353515625,83.78226232528687,31
0.003812074661254883,0.004400014877319336,127.34812831878662,0.2624716982628763,1.5472382118877146,0.7278780937194824,0.012130022048950195,0.12380051612854004,128.22017359733582,32
0.0037288665771484375,0.004327058792114258,83.32158780097961,0.2620828662595612,1.5497464387858615,0.7021620273590088,0.011805295944213867,0.12356686592102051,84.16720223426819,33
0.0008313655853271484,0.0019969940185546875,148.49404907226562,0.2620541050267561,1.5469732210957101,0.7160658836364746,0.014325618743896484,0.1242830753326416,149.35157704353333,34
0.0036122798919677734,0.004355192184448242,103.09567070007324,0.26197088349738346,1.5511014434726378,0.713397741317749,0.011844158172607422,0.12413811683654785,103.95304346084595,35
0.0007889270782470703,0.0019028186798095703,61.48113942146301,0.26264630592942306,1.549181581786176,0.7063853740692139,0.011718034744262695,0.12383198738098145,62.32579016685486,36
0.0007936954498291016,0.002008676528930664,124.16773676872253,0.2612225968356966,1.5445105477314205,0.719325065612793,0.01177072525024414,0.12361407279968262,125.02527570724487,37
0.003801584243774414,0.004363536834716797,84.41613388061523,0.15534243173655798,1.6094980559076282,0.7053351402282715,0.011546850204467773,0.12338805198669434,85.26459383964539,38
0.0007865428924560547,0.0018644332885742188,146.87898516654968,0.26114340151812554,1.5481010193962956,0.7161223888397217,0.013940811157226562,0.12360763549804688,147.73533248901367,39
0.0038595199584960938,0.004407644271850586,148.96709156036377,0.26279711391329713,1.5504014276315707,0.7082693576812744,0.014031648635864258,0.12394833564758301,149.82163405418396,40
0.0037009716033935547,0.004531145095825195,83.01229858398438,0.26352462069768795,1.5452170565981014,0.714104413986206,0.011792421340942383,0.12384438514709473,83.87029695510864,41
0.0008168220520019531,0.002009868621826172,188.51399302482605,0.2612159459104083,1.544202052135344,0.7081558704376221,0.01327657699584961,0.12399554252624512,189.36227202415466,42
0.003664255142211914,0.004474639892578125,82.41000866889954,1.0961633912495512,0.3364777086962938,0.7120702266693115,0.011823415756225586,0.12385177612304688,83.26591777801514,43
0.0038042068481445312,0.004363059997558594,122.3725016117096,0.15926256471241484,1.6221763668631906,0.7016580104827881,0.011579036712646484,0.12433671951293945,123.21826601028442,44
0.003742218017578125,0.004429817199707031,107.5117175579071,0.2620218716799386,1.5470900749165049,0.7114999294281006,0.011794805526733398,0.1276721954345703,108.37088012695312,45
0.003813028335571289,0.004431009292602539,82.74635910987854,0.261932247337491,1.5497861025326354,0.7130253314971924,0.011857271194458008,0.12352395057678223,83.60303688049316,46
0.0008177757263183594,0.002036571502685547,121.08268141746521,0.2611460970096053,1.5483620411424326,0.7067570686340332,0.011766195297241211,0.1235496997833252,121.92763543128967,47
0.003868579864501953,0.004563093185424805,105.43007302284241,0.2599875510695604,1.5452725525639133,0.7145757675170898,0.012345314025878906,0.12353992462158203,106.2889928817749,48
0.003438711166381836,0.004103422164916992,127.7544527053833,0.26151192796497225,1.5503228945163943,0.7039229869842529,0.01164102554321289,0.12382149696350098,128.6014039516449,49
0.004067659378051758,0.004457235336303711,122.6340560913086,0.26456503353508465,1.5466162680386817,0.70809006690979,0.011923074722290039,0.12401032447814941,123.48663020133972,50
0.00398564338684082,0.004788398742675781,106.48951435089111,0.2620638370157064,1.5463068417156625,0.7019240856170654,0.011535882949829102,0.12349963188171387,107.33527159690857,51
